sequence,key,phi,psi,omega,e2e,rgyr
gly,3d29e5fb-feba-4abe-9a36-489565569233,177.4781951904297,61.238311767578125,178.7616729736328,5.225768089294434,5.517977000616475
gly,3d29e5fb-feba-4abe-9a36-489565569233,147.21522521972656,71.91387939453125,164.57643127441406,5.019294261932373,5.273672921933585
gly,3d29e5fb-feba-4abe-9a36-489565569233,132.78756713867188,88.33880615234375,-166.26979064941406,5.341370582580566,5.179198191357637
gly,3d29e5fb-feba-4abe-9a36-489565569233,100.68439483642578,88.03085327148438,171.7116241455078,5.421290397644043,5.4225749482697125
gly,3d29e5fb-feba-4abe-9a36-489565569233,68.08326721191406,68.88432312011719,175.14151000976562,4.6589837074279785,4.849017995362947
gly,3d29e5fb-feba-4abe-9a36-489565569233,75.56981658935547,70.4111328125,165.0512237548828,4.950335502624512,5.005585758215317
gly,3d29e5fb-feba-4abe-9a36-489565569233,92.45001983642578,86.81669616699219,179.64291381835938,5.31191873550415,5.5119665186159965
gly,3d29e5fb-feba-4abe-9a36-489565569233,121.98292541503906,58.34266662597656,-178.23448181152344,5.044345378875732,5.42240892339308
gly,3d29e5fb-feba-4abe-9a36-489565569233,122.35733032226562,78.86634826660156,-171.94659423828125,5.311375141143799,5.469777450155157
gly,3d29e5fb-feba-4abe-9a36-489565569233,136.3058319091797,57.87382888793945,-172.8216094970703,5.214633941650391,5.608829443747447
gly,3d29e5fb-feba-4abe-9a36-489565569233,134.8604736328125,44.91303253173828,-174.48583984375,4.8859453201293945,5.502194557896644
gly,3d29e5fb-feba-4abe-9a36-489565569233,100.61109924316406,30.814998626708984,-179.7752685546875,4.745375633239746,5.470427401029007
gly,3d29e5fb-feba-4abe-9a36-489565569233,129.41671752929688,44.37856674194336,-165.78082275390625,4.936009883880615,5.46648974192251
gly,3d29e5fb-feba-4abe-9a36-489565569233,156.12002563476562,49.30912399291992,-176.6844024658203,5.0924906730651855,5.414337923845043
gly,3d29e5fb-feba-4abe-9a36-489565569233,134.80172729492188,29.252981185913086,-172.7567596435547,4.986408233642578,5.323488020329559
gly,3d29e5fb-feba-4abe-9a36-489565569233,86.3759994506836,65.30648040771484,-162.6658935546875,4.729708194732666,5.377177726781748
gly,3d29e5fb-feba-4abe-9a36-489565569233,97.86101531982422,29.460329055786133,179.52073669433594,4.805768013000488,5.33902500352651
