phi,psi,omega,e2e,rgyr
-80.48615264892578,96.40269470214844,-171.78504943847656,5.096855640411377,2.8555853375962594
-86.27561950683594,81.44635009765625,-168.7075958251953,4.6001176834106445,2.7655738390876534
-75.32941436767578,54.781028747558594,-177.8124237060547,4.720151901245117,2.814745813612724
-100.922119140625,82.54681396484375,-178.1848602294922,4.696303367614746,2.774020500303878
-119.74739074707031,132.07736206054688,-176.0193634033203,5.624120712280273,2.9214608692221007
-97.21041107177734,-177.1103515625,-174.5437469482422,5.679864883422852,2.8705160886871774
-125.12964630126953,170.80422973632812,174.72689819335938,6.0330891609191895,2.9731945880585386
-166.355224609375,142.3388214111328,166.51092529296875,5.696020603179932,2.923551932228161
-128.074951171875,-178.62852478027344,178.1636199951172,6.073829174041748,2.9831714845187514
-103.28993225097656,179.2580108642578,176.43800354003906,5.755059242248535,2.9148710329931578
-127.83772277832031,117.44583129882812,168.95321655273438,5.585157871246338,2.9197873681584174
-94.98693084716797,88.29489135742188,-178.25880432128906,4.490631103515625,2.7352405793133263
-86.78433990478516,61.473018646240234,176.9528350830078,4.83956241607666,2.8247694171518405
-90.52944946289062,85.6456527709961,-162.0036163330078,4.556214809417725,2.7715698987581137
-76.29640197753906,84.96345520019531,-178.26171875,4.846675872802734,2.8157734018614367
-106.16079711914062,71.57852935791016,-167.3719940185547,4.674182891845703,2.7861285338317128
-62.35691833496094,73.32444763183594,-179.23556518554688,4.615048885345459,2.7716453476660097
-98.12095642089844,81.35411071777344,177.48240661621094,4.7486491203308105,2.8036306152356785
-68.89904022216797,74.04950714111328,174.9989013671875,4.551340103149414,2.793145183754997
-89.06753540039062,82.36033630371094,-178.28390502929688,4.967630386352539,2.8629010400003128
-78.79622650146484,72.89924621582031,163.86415100097656,4.499136447906494,2.774074380699901
-88.3049087524414,73.09789276123047,167.72303771972656,4.563238143920898,2.780915564593254
-81.24535369873047,77.33563232421875,170.6942138671875,4.4947428703308105,2.7709315663479535
-76.95516204833984,70.45781707763672,175.32565307617188,4.5789103507995605,2.7933320349399704
-85.02559661865234,77.36273956298828,178.87908935546875,4.692179203033447,2.8054390482608507
-80.79334259033203,59.945377349853516,-173.4207000732422,4.563172817230225,2.780590567572729
-80.40605163574219,72.20565795898438,-167.08274841308594,4.737498760223389,2.80374119497285
-97.64108276367188,63.539913177490234,-168.0190887451172,4.5679707527160645,2.767991286544195
-85.90536499023438,81.6015853881836,-162.8566436767578,4.902177810668945,2.8030661453342414
-84.94837188720703,83.5812759399414,-159.87579345703125,5.082088947296143,2.8361392619344237
-95.86692810058594,72.64623260498047,-160.89158630371094,4.562362194061279,2.7421542395111222
-75.07771301269531,89.29862213134766,-162.1560516357422,4.934238910675049,2.7909083309065235
-110.01983642578125,89.96823120117188,-157.69004821777344,5.028761863708496,2.7888262449274794
-68.3707275390625,77.40665435791016,-165.15675354003906,4.645741939544678,2.78953582034635
-86.60636138916016,72.78172302246094,-176.77081298828125,4.609026908874512,2.7863697471138664
-88.93739318847656,66.24774932861328,178.52923583984375,4.726947784423828,2.8262129201447115
-70.44825744628906,95.29363250732422,-177.6708526611328,4.765468120574951,2.7689892605008737
-100.0062026977539,75.99520111083984,164.05093383789062,4.680954933166504,2.8148015017061963
-78.69711303710938,63.59484100341797,-166.290771484375,4.4168701171875,2.7553314987355626
-93.71979522705078,103.10193634033203,-172.76864624023438,5.092235088348389,2.8425843005643627
-87.8075942993164,133.96533203125,-166.74545288085938,5.500729084014893,2.864243116956807
-119.19620513916016,140.89938354492188,-161.45265197753906,5.72414493560791,2.9201048299895933
-150.74725341796875,138.5232391357422,-167.31263732910156,5.870408535003662,2.9223079407009953
-159.68063354492188,-177.09434509277344,-179.25259399414062,5.819173812866211,2.923353593472104
-170.35890197753906,-161.60829162597656,-172.18276977539062,6.018502235412598,2.947280391948216
-136.54652404785156,167.58551025390625,-177.83242797851562,5.807549953460693,2.9405698691289497
-135.90724182128906,123.68380737304688,-173.50987243652344,5.66657018661499,2.9362528235980223
-100.18085479736328,127.31867980957031,-174.2490997314453,5.378439903259277,2.868331110368739
-71.73938751220703,114.03607177734375,-171.38937377929688,5.245359897613525,2.8479850399415416
-96.91981506347656,67.84967803955078,-169.94859313964844,4.619457244873047,2.8085155893394744
-76.89899444580078,42.023399353027344,-158.94290161132812,4.527196884155273,2.7916387438402075
-98.04619598388672,100.15835571289062,-165.28018188476562,4.909286022186279,2.7828180181134994
-90.47755432128906,149.47003173828125,179.2199249267578,5.747536659240723,2.9472056739602652
-131.87228393554688,173.04095458984375,-175.37612915039062,5.837543487548828,2.9361589273976887
-168.8053436279297,-178.0224609375,164.97109985351562,6.018730163574219,2.9404579484419426
-125.53007507324219,172.89346313476562,163.54196166992188,6.034674644470215,2.9623304546085225
-126.40507507324219,139.4166717529297,175.4986572265625,5.467463493347168,2.887319713670559
-119.8658676147461,110.13047790527344,173.33251953125,5.37122917175293,2.895328348795115
-71.43988800048828,128.41018676757812,178.8233184814453,5.274436950683594,2.8730973895310465
-96.9512710571289,119.61865234375,171.63121032714844,5.302517890930176,2.8637743940018683
-100.1583251953125,103.73416900634766,-177.74766540527344,5.0498223304748535,2.8781879828206365
-82.41513061523438,115.42789459228516,173.20065307617188,5.2606072425842285,2.864839716595755
-91.1972885131836,100.48095703125,-177.79335021972656,4.855389595031738,2.8056002358763377
-89.93562316894531,53.462459564208984,178.5652313232422,4.350743770599365,2.7635574959265643
-92.84100341796875,68.85623168945312,178.33111572265625,4.765944480895996,2.8184240354557346
-74.19862365722656,100.11847686767578,-178.79051208496094,4.845119953155518,2.8003193660766885
-93.89253997802734,102.32999420166016,-165.4784698486328,5.317846775054932,2.883402010162749
-88.98452758789062,67.57157897949219,-179.47991943359375,4.466664791107178,2.7400543444432786
-92.29615020751953,65.60052490234375,-172.8858184814453,4.632523536682129,2.7789434233702868
-82.97189331054688,76.5316390991211,-178.6956024169922,4.685414791107178,2.779932475695177
-81.2276840209961,82.91519927978516,-166.843017578125,4.577268600463867,2.7454961039815706
-97.12410736083984,66.83590698242188,178.6334991455078,4.78722620010376,2.853348940339642
-83.35702514648438,75.52349853515625,-167.79103088378906,4.569533824920654,2.7432080088827067
-98.40835571289062,80.88031005859375,-174.59469604492188,4.905305862426758,2.847495616221671
-83.01536560058594,77.56751251220703,178.6997528076172,4.566407680511475,2.7502018878065946
-107.90457153320312,86.75426483154297,-171.60472106933594,5.131615161895752,2.87166247942368
-59.717159271240234,86.49807739257812,171.21078491210938,4.707554340362549,2.800913485847504
-105.52349090576172,77.52014923095703,166.8927459716797,4.950061798095703,2.8594722664933228
-105.8067398071289,84.18718719482422,175.48912048339844,4.654521942138672,2.831798824710057
-66.2070083618164,77.01548767089844,169.31356811523438,4.75947904586792,2.8068454194949863
-124.73697662353516,86.42153930664062,-178.8267822265625,4.773518085479736,2.799474404285942
-131.10401916503906,113.67545318603516,167.20489501953125,5.536309242248535,2.9301965703546187
-72.69839477539062,179.66136169433594,174.06654357910156,5.47591495513916,2.8662124650326963
-109.09136962890625,-164.29039001464844,162.56527709960938,6.098263263702393,2.9879677819470345
-179.6151885986328,156.19158935546875,173.16647338867188,5.870692729949951,2.9216999303789724
-92.32923126220703,168.7817840576172,174.8985595703125,5.932048320770264,2.960198602785502
-80.04932403564453,143.70654296875,179.82884216308594,5.637823104858398,2.9584877016216082
-134.1769256591797,83.51622772216797,179.45126342773438,4.851879596710205,2.7920144984591007
-95.71598815917969,39.80375671386719,-176.62265014648438,4.435306549072266,2.791403949164828
-83.91712188720703,74.78050994873047,177.0336151123047,4.791391849517822,2.8556641529724898
-101.35112762451172,119.71646118164062,167.89166259765625,5.004478931427002,2.807028146583817
-93.30854034423828,140.87037658691406,-178.763671875,5.686761379241943,2.9648131043301795
-99.17822265625,149.80291748046875,170.5604705810547,5.502635955810547,2.912492269981268
-130.30274963378906,154.63938903808594,174.20005798339844,5.713287353515625,2.9087079077800704
-163.37384033203125,176.85360717773438,168.6582794189453,6.109106540679932,2.9728922442087424
-126.77775573730469,-162.2623291015625,-175.86123657226562,5.845473289489746,2.91076095284691
-137.8788299560547,173.4613800048828,176.56382751464844,6.096459865570068,2.9752839095037618
-151.43238830566406,147.66067504882812,-177.96144104003906,5.641091346740723,2.917321796245014
-127.43155670166016,174.53233337402344,-179.3035888671875,5.971012115478516,2.9459619001648703
-94.5460205078125,177.9934539794922,174.36813354492188,5.639430522918701,2.8845711714906406
-134.24447631835938,125.06432342529297,171.5552520751953,5.742143630981445,2.9436917892499643
-110.56800842285156,114.93795013427734,-172.22271728515625,4.957860469818115,2.7825492029841445
-72.05644226074219,105.78816223144531,161.96864318847656,5.287431240081787,2.916155419398459
-90.89720153808594,90.00636291503906,-179.62606811523438,4.60379695892334,2.785992733265831
-118.67494201660156,45.016666412353516,177.7657928466797,4.837983131408691,2.8511309799585254
-74.47268676757812,43.74749755859375,-166.54275512695312,4.494844913482666,2.7871560968124722
-69.35066223144531,104.47607421875,-178.03370666503906,4.954118728637695,2.848740504122439
-98.1810302734375,121.14060974121094,170.61166381835938,5.642866611480713,2.951492482190227
-130.88821411132812,148.26712036132812,178.0740966796875,5.441514492034912,2.8306763510517072
-156.80406188964844,-178.0382080078125,164.9700927734375,6.091317176818848,2.968943203566712
-140.96498107910156,-146.86769104003906,173.2906951904297,5.897214889526367,2.9295199999465784
-145.23733520507812,-179.1715087890625,166.91290283203125,6.068567276000977,2.975320624784514
-131.41038513183594,147.5054931640625,178.915283203125,5.714700698852539,2.932920091593338
-125.28313446044922,147.52780151367188,174.7600860595703,5.5669145584106445,2.8918854985506646
-115.67383575439453,155.11013793945312,170.1736602783203,5.842566967010498,2.9924802458116835
-143.3188018798828,167.22789001464844,-177.27783203125,5.833865165710449,2.941663967265265
-162.6968231201172,174.49444580078125,179.05584716796875,6.110133647918701,2.9418555311152654
-138.75320434570312,-173.9327392578125,172.57569885253906,5.98734712600708,2.9581611117526947
-160.69911193847656,155.77999877929688,168.76014709472656,5.842142581939697,2.918158066490051
-131.9058074951172,159.73851013183594,164.90093994140625,5.734492301940918,2.9356106081094877
-132.48565673828125,159.45425415039062,170.78050231933594,5.785075664520264,2.957804002022802
-158.3770751953125,159.44508361816406,165.6331787109375,6.019141674041748,2.9591912829887166
-152.4574737548828,176.97665405273438,177.5570526123047,6.117023944854736,3.002430942391794
-152.09375,164.29026794433594,-176.21658325195312,5.937489986419678,2.9346326635289213
-155.35983276367188,151.18701171875,-174.490478515625,5.844473838806152,2.9134330097497285
-133.3345184326172,161.56459045410156,176.2174530029297,5.7872700691223145,2.951219877230542
-119.76850891113281,-173.03561401367188,-174.1181182861328,5.911635875701904,2.9616599369400327
-147.54751586914062,170.41949462890625,-167.36195373535156,6.015143871307373,2.9747636693889254
-159.2534637451172,156.69345092773438,-167.11795043945312,5.796995162963867,2.917879257138964
-91.08438873291016,174.65020751953125,-167.90562438964844,5.837581157684326,2.8831139458832933
-96.4536361694336,154.45864868164062,-166.53292846679688,5.722311496734619,2.9199386804966365
-122.88153076171875,100.56876373291016,-179.31259155273438,5.269104957580566,2.8952042582671207
-95.36271667480469,88.09182739257812,-172.32008361816406,5.068765640258789,2.8275381923156946
-85.4603042602539,80.11727905273438,171.89007568359375,4.706577301025391,2.8404549974444415
-91.99881744384766,69.76744079589844,-163.63272094726562,4.505604267120361,2.748688944887961
-71.08403015136719,69.90975189208984,-179.39073181152344,4.9650750160217285,2.8517210805842956
-83.90686798095703,106.19274139404297,-167.5398712158203,4.88482141494751,2.7787690830991156
-88.42083740234375,84.0338363647461,-175.94741821289062,4.9202470779418945,2.8458511257880565
-95.8739013671875,65.00739288330078,-168.39364624023438,4.588695049285889,2.802636933588854
