sequence,key,phi,psi,omega,e2e,rgyr
ser,49fcc743-d38f-4075-bff3-d2da0909f1db,-162.23117065429688,-177.9104766845703,-158.392578125,6.0049333572387695,2.958239941467014
ser,49fcc743-d38f-4075-bff3-d2da0909f1db,-166.4932861328125,-161.60275268554688,-175.37835693359375,6.010772228240967,2.9814625645582225
ser,49fcc743-d38f-4075-bff3-d2da0909f1db,-163.10169982910156,-159.34817504882812,-163.78904724121094,5.899224281311035,2.980399523385458
ser,49fcc743-d38f-4075-bff3-d2da0909f1db,-160.90631103515625,173.7161865234375,-177.5398406982422,6.060462474822998,2.9810025867792387
ser,49fcc743-d38f-4075-bff3-d2da0909f1db,-171.16029357910156,-175.1594696044922,-178.782470703125,5.961698532104492,2.9965473154146958
ser,49fcc743-d38f-4075-bff3-d2da0909f1db,-156.21510314941406,-161.28199768066406,177.34432983398438,5.957278251647949,2.9229655675186215
ser,49fcc743-d38f-4075-bff3-d2da0909f1db,-171.59300231933594,-167.48464965820312,-172.8169708251953,6.057939052581787,2.9558965797653243
ser,49fcc743-d38f-4075-bff3-d2da0909f1db,-158.72613525390625,-174.654541015625,-170.1908416748047,5.862818241119385,2.9137232616678337
ser,49fcc743-d38f-4075-bff3-d2da0909f1db,-164.76873779296875,-159.1277313232422,-171.01170349121094,5.974360466003418,2.9604022859673194
ser,49fcc743-d38f-4075-bff3-d2da0909f1db,-174.21368408203125,-167.6285858154297,-174.19207763671875,5.924740791320801,2.9814776956645583
ser,49fcc743-d38f-4075-bff3-d2da0909f1db,-148.3465576171875,-156.5944061279297,-170.85247802734375,5.947507381439209,2.9750998042978805
ser,49fcc743-d38f-4075-bff3-d2da0909f1db,-173.22315979003906,174.346435546875,-179.1053009033203,6.065182209014893,3.0023424153455043
ser,49fcc743-d38f-4075-bff3-d2da0909f1db,-156.08383178710938,-163.57647705078125,179.08265686035156,5.994486331939697,2.984178925239984
ser,49fcc743-d38f-4075-bff3-d2da0909f1db,-171.97412109375,-174.25698852539062,159.8628387451172,6.027661323547363,2.957298781584266
ser,49fcc743-d38f-4075-bff3-d2da0909f1db,-148.0374298095703,-171.7880401611328,166.85665893554688,5.9670491218566895,2.949514318978356
ser,49fcc743-d38f-4075-bff3-d2da0909f1db,-156.46267700195312,-172.65225219726562,161.80154418945312,5.933911323547363,2.936529036127292
ser,49fcc743-d38f-4075-bff3-d2da0909f1db,-160.6131134033203,-158.19424438476562,158.44113159179688,5.955191135406494,2.942771282552628
ser,49fcc743-d38f-4075-bff3-d2da0909f1db,-163.10321044921875,-177.62037658691406,164.81553649902344,6.0933074951171875,3.00088830595004
ser,49fcc743-d38f-4075-bff3-d2da0909f1db,-139.8098602294922,179.03404235839844,170.7855987548828,5.86368989944458,2.952588931532349
ser,49fcc743-d38f-4075-bff3-d2da0909f1db,-159.84095764160156,-176.2102813720703,172.38671875,6.105825901031494,3.0239401668283294
ser,49fcc743-d38f-4075-bff3-d2da0909f1db,-153.0170440673828,-160.76632690429688,170.51524353027344,5.806332111358643,2.922559376409008
ser,49fcc743-d38f-4075-bff3-d2da0909f1db,-159.8382568359375,-159.05592346191406,170.68753051757812,5.979278564453125,2.992974499890917
ser,49fcc743-d38f-4075-bff3-d2da0909f1db,-169.10641479492188,-178.3153076171875,173.17979431152344,5.893669605255127,2.940492755221857
ser,49fcc743-d38f-4075-bff3-d2da0909f1db,-134.11741638183594,-159.44113159179688,178.9996795654297,5.878688335418701,2.9682876052229124
ser,49fcc743-d38f-4075-bff3-d2da0909f1db,-175.18690490722656,-178.8635711669922,-174.65872192382812,6.022558212280273,2.9575601203076793
ser,49fcc743-d38f-4075-bff3-d2da0909f1db,-133.1611328125,-155.98719787597656,179.579833984375,5.963748931884766,2.9736111784280315
ser,49fcc743-d38f-4075-bff3-d2da0909f1db,-176.02706909179688,-175.5529022216797,-164.88758850097656,6.0148749351501465,2.9608877584155033
ser,49fcc743-d38f-4075-bff3-d2da0909f1db,-137.25662231445312,-155.01039123535156,172.13095092773438,5.974203109741211,3.0051236834789536
ser,49fcc743-d38f-4075-bff3-d2da0909f1db,-166.12557983398438,-167.35443115234375,-178.99302673339844,5.799015045166016,2.9390540939163934
ser,49fcc743-d38f-4075-bff3-d2da0909f1db,-168.6723175048828,-172.23452758789062,169.23703002929688,6.101410865783691,3.005383733193917
ser,49fcc743-d38f-4075-bff3-d2da0909f1db,-154.91348266601562,170.12106323242188,179.65611267089844,5.7720947265625,2.9412191527408713
ser,49fcc743-d38f-4075-bff3-d2da0909f1db,-148.13644409179688,-171.96705627441406,-179.0120086669922,6.265621185302734,3.0137262762690407
ser,49fcc743-d38f-4075-bff3-d2da0909f1db,-167.79827880859375,-153.59837341308594,166.89447021484375,5.818367958068848,2.8977056437890436
ser,49fcc743-d38f-4075-bff3-d2da0909f1db,-155.43789672851562,-169.66957092285156,175.8697052001953,5.9920454025268555,2.968618261700912
ser,49fcc743-d38f-4075-bff3-d2da0909f1db,-159.07374572753906,164.89938354492188,-171.02349853515625,5.870899677276611,2.970084037725447
ser,49fcc743-d38f-4075-bff3-d2da0909f1db,-152.39669799804688,179.96408081054688,179.52565002441406,5.831399917602539,2.964077146946461
ser,49fcc743-d38f-4075-bff3-d2da0909f1db,-167.2032928466797,-147.03172302246094,-170.94798278808594,5.798241138458252,2.934902740329501
ser,49fcc743-d38f-4075-bff3-d2da0909f1db,-175.8617401123047,-166.359375,-159.7959747314453,5.981729507446289,2.957012067560261
ser,49fcc743-d38f-4075-bff3-d2da0909f1db,-152.8220977783203,-179.2979736328125,-150.84896850585938,6.077820777893066,2.9696875307397206
ser,49fcc743-d38f-4075-bff3-d2da0909f1db,-178.71263122558594,172.94956970214844,-164.63912963867188,6.03056001663208,2.980186936431751
ser,49fcc743-d38f-4075-bff3-d2da0909f1db,-151.9420623779297,-154.03363037109375,-157.7148895263672,5.903762340545654,2.9599505783240576
ser,49fcc743-d38f-4075-bff3-d2da0909f1db,171.0691680908203,177.2489471435547,-157.39389038085938,6.043035984039307,3.016398187022601
ser,49fcc743-d38f-4075-bff3-d2da0909f1db,-154.0928497314453,177.3579559326172,-158.68609619140625,5.954408645629883,2.9759491738379276
ser,49fcc743-d38f-4075-bff3-d2da0909f1db,-156.4657440185547,-166.3607635498047,-159.80372619628906,5.90040397644043,2.957117176828626
ser,49fcc743-d38f-4075-bff3-d2da0909f1db,-169.70407104492188,-154.16970825195312,-166.3037109375,6.039013385772705,2.9961121286494863
ser,49fcc743-d38f-4075-bff3-d2da0909f1db,-142.5044403076172,-172.79263305664062,-170.51649475097656,5.982706069946289,2.9974354272652812
ser,49fcc743-d38f-4075-bff3-d2da0909f1db,-169.7880096435547,141.8707275390625,-166.89581298828125,5.968478202819824,3.010297820077867
ser,49fcc743-d38f-4075-bff3-d2da0909f1db,-143.57725524902344,176.5048370361328,-173.18218994140625,6.036385536193848,3.035842187017781
ser,49fcc743-d38f-4075-bff3-d2da0909f1db,-171.46434020996094,-162.44454956054688,172.13270568847656,5.887938499450684,2.9807699004503934
ser,49fcc743-d38f-4075-bff3-d2da0909f1db,-178.67453002929688,-162.76510620117188,-178.23602294921875,5.842596530914307,2.9520887228850907
ser,49fcc743-d38f-4075-bff3-d2da0909f1db,-147.87823486328125,178.859619140625,-174.46510314941406,6.010395050048828,3.0008172290427093
ser,49fcc743-d38f-4075-bff3-d2da0909f1db,-160.2375946044922,159.3588409423828,-171.0231170654297,5.77202844619751,2.9568253968537976
ser,49fcc743-d38f-4075-bff3-d2da0909f1db,-145.38929748535156,-139.47389221191406,-177.26588439941406,5.932608127593994,2.964834240010239
ser,49fcc743-d38f-4075-bff3-d2da0909f1db,166.3788299560547,-140.78720092773438,170.60838317871094,5.774303913116455,2.9105543707470454
ser,49fcc743-d38f-4075-bff3-d2da0909f1db,-141.82720947265625,-174.72500610351562,176.78271484375,5.988605976104736,2.984608405538148
ser,49fcc743-d38f-4075-bff3-d2da0909f1db,-136.50018310546875,155.0675048828125,169.39462280273438,5.699636459350586,2.96977085744626
ser,49fcc743-d38f-4075-bff3-d2da0909f1db,-163.5360565185547,166.0973663330078,162.86415100097656,6.060532569885254,3.023114595054554
ser,49fcc743-d38f-4075-bff3-d2da0909f1db,-155.73443603515625,-142.61495971679688,158.0715789794922,5.792911529541016,2.9166650112613377
ser,49fcc743-d38f-4075-bff3-d2da0909f1db,-155.68885803222656,-161.62828063964844,173.1827392578125,6.083828449249268,3.0008002057077054
ser,49fcc743-d38f-4075-bff3-d2da0909f1db,-143.4821319580078,163.83909606933594,168.903564453125,5.785401344299316,2.9098583931682036
ser,49fcc743-d38f-4075-bff3-d2da0909f1db,-149.72344970703125,163.09906005859375,173.1154022216797,6.022531032562256,2.979576805571944
ser,49fcc743-d38f-4075-bff3-d2da0909f1db,-164.13356018066406,-151.7235870361328,176.4889678955078,5.825802326202393,2.9040535022642486
ser,49fcc743-d38f-4075-bff3-d2da0909f1db,-171.9479217529297,-166.10836791992188,-176.89065551757812,6.091916084289551,2.978244346831895
ser,49fcc743-d38f-4075-bff3-d2da0909f1db,-145.0087890625,170.92373657226562,-157.31617736816406,5.924656391143799,2.9734189678119165
ser,49fcc743-d38f-4075-bff3-d2da0909f1db,-163.52000427246094,-167.12684631347656,-176.03265380859375,6.089219093322754,3.014331585797626
