sequence,key,phi,psi,omega,e2e,rgyr
ser,cef48d58-8db7-4992-93d1-19179f262be9,-172.88055419921875,-174.73985290527344,163.3616943359375,6.171940326690674,2.9807068016008174
ser,cef48d58-8db7-4992-93d1-19179f262be9,-129.0013427734375,172.74038696289062,167.29908752441406,5.782256603240967,2.951351738208389
ser,cef48d58-8db7-4992-93d1-19179f262be9,-126.99397277832031,179.612060546875,174.02969360351562,5.879002571105957,2.946425802845931
ser,cef48d58-8db7-4992-93d1-19179f262be9,-172.67520141601562,-171.56678771972656,155.31219482421875,5.993002414703369,2.9537078022584806
ser,cef48d58-8db7-4992-93d1-19179f262be9,-118.49935150146484,-140.17083740234375,166.43711853027344,5.92209005355835,2.982488190756054
ser,cef48d58-8db7-4992-93d1-19179f262be9,-143.35260009765625,162.9018096923828,168.87936401367188,5.903071880340576,2.9928309709755583
ser,cef48d58-8db7-4992-93d1-19179f262be9,-150.72329711914062,141.39834594726562,-179.93142700195312,5.6695990562438965,2.951407484866998
ser,cef48d58-8db7-4992-93d1-19179f262be9,-130.7136688232422,-151.02999877929688,177.9335479736328,6.022306442260742,2.9704731215719926
ser,cef48d58-8db7-4992-93d1-19179f262be9,161.896728515625,-154.96119689941406,165.49746704101562,5.824997901916504,2.9242094391266464
ser,cef48d58-8db7-4992-93d1-19179f262be9,-162.24618530273438,-172.91212463378906,167.13465881347656,6.084103584289551,3.0159403478605014
ser,cef48d58-8db7-4992-93d1-19179f262be9,-111.12401580810547,165.02093505859375,166.90899658203125,5.600964546203613,2.956513953625509
ser,cef48d58-8db7-4992-93d1-19179f262be9,-143.82403564453125,135.46388244628906,178.66973876953125,5.9023118019104,3.0363748095932657
ser,cef48d58-8db7-4992-93d1-19179f262be9,-158.21170043945312,-175.22567749023438,173.5699462890625,5.812218189239502,2.958098652009493
ser,cef48d58-8db7-4992-93d1-19179f262be9,-172.64222717285156,-155.3134002685547,163.87889099121094,5.971688270568848,2.9433393427360635
ser,cef48d58-8db7-4992-93d1-19179f262be9,-168.94886779785156,-179.35745239257812,-168.1183624267578,6.102395534515381,3.001892598564881
ser,cef48d58-8db7-4992-93d1-19179f262be9,-126.04139709472656,171.40065002441406,-161.9054718017578,5.808094501495361,3.0201558250780796
ser,cef48d58-8db7-4992-93d1-19179f262be9,-148.3414764404297,175.56565856933594,-168.5175018310547,6.050933361053467,2.9933865392595917
ser,cef48d58-8db7-4992-93d1-19179f262be9,162.6227569580078,-161.3709716796875,-175.79336547851562,5.727634429931641,2.923962023115021
ser,cef48d58-8db7-4992-93d1-19179f262be9,-161.0802001953125,-145.46652221679688,176.6610870361328,5.811066627502441,2.949131918171778
ser,cef48d58-8db7-4992-93d1-19179f262be9,-170.003662109375,161.5851593017578,-164.88890075683594,5.88422155380249,2.9643776127236077
ser,cef48d58-8db7-4992-93d1-19179f262be9,-138.05226135253906,160.71572875976562,-168.40231323242188,5.919146537780762,3.0308833838836104
ser,cef48d58-8db7-4992-93d1-19179f262be9,-133.90406799316406,-155.8827667236328,-164.5223846435547,6.029988765716553,2.998110300410745
ser,cef48d58-8db7-4992-93d1-19179f262be9,-170.80886840820312,-161.9329833984375,-177.3716583251953,5.982017993927002,2.999330307668244
ser,cef48d58-8db7-4992-93d1-19179f262be9,-165.6139373779297,-171.60226440429688,-178.84397888183594,6.005743980407715,2.9765621656752637
ser,cef48d58-8db7-4992-93d1-19179f262be9,-143.42413330078125,177.40289306640625,-173.5586700439453,5.983790397644043,3.0010896998010073
ser,cef48d58-8db7-4992-93d1-19179f262be9,-159.8202667236328,-155.47898864746094,-167.7727508544922,6.003602981567383,2.968467744376814
ser,cef48d58-8db7-4992-93d1-19179f262be9,173.88421630859375,-169.02586364746094,163.46702575683594,5.958279609680176,2.9169515972084388
