sequence,key,phi,psi,omega,e2e,rgyr
ser,2aed358a-6cae-40d4-8d5b-ed8ee0f698ff,177.4256591796875,167.30381774902344,167.82789611816406,6.0348124504089355,6.987783314294745
ser,2aed358a-6cae-40d4-8d5b-ed8ee0f698ff,-145.60841369628906,168.2953643798828,-172.0301055908203,6.081662654876709,7.338124059733909
ser,2aed358a-6cae-40d4-8d5b-ed8ee0f698ff,-143.9970245361328,161.85182189941406,176.18650817871094,5.824512004852295,7.404548030971826
ser,2aed358a-6cae-40d4-8d5b-ed8ee0f698ff,-109.488037109375,177.3385009765625,171.7296142578125,5.9889750480651855,7.413349417560118
ser,2aed358a-6cae-40d4-8d5b-ed8ee0f698ff,-93.57321166992188,170.5618896484375,-178.77467346191406,5.798532485961914,7.381817507738056
ser,2aed358a-6cae-40d4-8d5b-ed8ee0f698ff,-71.32666778564453,162.51727294921875,-175.87759399414062,5.8443708419799805,7.340750333565063
ser,2aed358a-6cae-40d4-8d5b-ed8ee0f698ff,-76.54529571533203,151.24322509765625,-178.44764709472656,5.454512596130371,7.248440440682077
ser,2aed358a-6cae-40d4-8d5b-ed8ee0f698ff,-75.9396743774414,133.19322204589844,178.16845703125,5.5543036460876465,7.164440302826482
ser,2aed358a-6cae-40d4-8d5b-ed8ee0f698ff,-71.81838989257812,154.20323181152344,-172.73098754882812,5.558370590209961,7.336026779685282
ser,2aed358a-6cae-40d4-8d5b-ed8ee0f698ff,-65.2119140625,144.41943359375,-177.9091796875,5.416293144226074,7.241445173971298
ser,2aed358a-6cae-40d4-8d5b-ed8ee0f698ff,-79.09681701660156,157.24525451660156,-178.45555114746094,5.737403392791748,7.423244433377381
ser,2aed358a-6cae-40d4-8d5b-ed8ee0f698ff,-81.96295928955078,145.62828063964844,-172.77545166015625,5.599411487579346,7.961471801161209
ser,2aed358a-6cae-40d4-8d5b-ed8ee0f698ff,-67.43086242675781,145.5777587890625,-178.5878143310547,5.538615703582764,8.367999965043257
ser,2aed358a-6cae-40d4-8d5b-ed8ee0f698ff,-81.68185424804688,145.19442749023438,165.776611328125,5.675868034362793,7.9294314211209125
ser,2aed358a-6cae-40d4-8d5b-ed8ee0f698ff,-73.83880615234375,130.4687042236328,156.42984008789062,5.253633975982666,7.846193868727758
ser,2aed358a-6cae-40d4-8d5b-ed8ee0f698ff,-59.72123718261719,143.73609924316406,174.25344848632812,5.3662028312683105,8.334077240433954
ser,2aed358a-6cae-40d4-8d5b-ed8ee0f698ff,-94.82438659667969,166.48818969726562,174.9056396484375,5.798586845397949,8.357078393633971
ser,2aed358a-6cae-40d4-8d5b-ed8ee0f698ff,-71.49541473388672,-179.6446533203125,-178.1260528564453,5.796170711517334,7.583431429213726
ser,2aed358a-6cae-40d4-8d5b-ed8ee0f698ff,-81.6441421508789,-172.87115478515625,-177.8498992919922,5.9563775062561035,8.019091786663418
ser,2aed358a-6cae-40d4-8d5b-ed8ee0f698ff,-73.1417465209961,179.71041870117188,166.54612731933594,5.87251615524292,7.9299266968470645
ser,2aed358a-6cae-40d4-8d5b-ed8ee0f698ff,-109.84359741210938,-150.3768768310547,-169.1146240234375,6.0417890548706055,7.698337152064137
ser,2aed358a-6cae-40d4-8d5b-ed8ee0f698ff,-99.0508041381836,-149.15663146972656,167.52626037597656,5.7559285163879395,7.515036197049802
ser,2aed358a-6cae-40d4-8d5b-ed8ee0f698ff,-105.5398178100586,-129.4775390625,178.1488037109375,5.723243713378906,7.64775916297341
ser,2aed358a-6cae-40d4-8d5b-ed8ee0f698ff,-109.73332977294922,-89.72660064697266,161.84909057617188,5.294031143188477,8.020082356410423
ser,2aed358a-6cae-40d4-8d5b-ed8ee0f698ff,-107.58535766601562,-85.92601776123047,-176.7156982421875,5.266391754150391,7.588341274763784
ser,2aed358a-6cae-40d4-8d5b-ed8ee0f698ff,-111.54155731201172,-112.2176284790039,-175.58326721191406,5.553311347961426,7.439780715979671
ser,2aed358a-6cae-40d4-8d5b-ed8ee0f698ff,-100.42999267578125,-117.41897583007812,171.05203247070312,5.5309247970581055,7.260849340334011
ser,2aed358a-6cae-40d4-8d5b-ed8ee0f698ff,-119.78107452392578,-105.4193115234375,-169.48294067382812,5.647029876708984,7.325709543792466
ser,2aed358a-6cae-40d4-8d5b-ed8ee0f698ff,-92.43701171875,-124.53961181640625,-168.39266967773438,5.667827129364014,7.499156102362195
ser,2aed358a-6cae-40d4-8d5b-ed8ee0f698ff,-93.55620574951172,-127.7164306640625,-160.76951599121094,5.839916706085205,7.218187064401609
ser,2aed358a-6cae-40d4-8d5b-ed8ee0f698ff,-105.7782211303711,-160.1642608642578,-163.46295166015625,5.819278717041016,7.506970731446906
ser,2aed358a-6cae-40d4-8d5b-ed8ee0f698ff,-111.89371490478516,-134.7460174560547,-160.06179809570312,5.829306602478027,6.999875245711801
ser,2aed358a-6cae-40d4-8d5b-ed8ee0f698ff,-91.34564971923828,-154.2002716064453,-171.7348175048828,5.820056438446045,7.046819367531553
ser,2aed358a-6cae-40d4-8d5b-ed8ee0f698ff,-97.73060607910156,-165.3484649658203,-175.4071807861328,5.979262351989746,7.285583435737906
ser,2aed358a-6cae-40d4-8d5b-ed8ee0f698ff,-80.25711059570312,-148.44387817382812,165.8518829345703,5.7184906005859375,7.500542410774659
ser,2aed358a-6cae-40d4-8d5b-ed8ee0f698ff,-127.53646850585938,-173.99130249023438,-170.16310119628906,5.901742458343506,7.806289598886445
ser,2aed358a-6cae-40d4-8d5b-ed8ee0f698ff,-95.64580535888672,160.5395050048828,-179.0319366455078,5.4613728523254395,7.795337820086236
ser,2aed358a-6cae-40d4-8d5b-ed8ee0f698ff,-102.05358123779297,153.51426696777344,171.6581268310547,5.6840972900390625,7.154278561481685
ser,2aed358a-6cae-40d4-8d5b-ed8ee0f698ff,-103.20459747314453,131.02398681640625,169.6125030517578,5.478784084320068,7.123623981500406
ser,2aed358a-6cae-40d4-8d5b-ed8ee0f698ff,-81.4600601196289,100.90420532226562,-175.76499938964844,4.879512310028076,8.223486634139743
ser,2aed358a-6cae-40d4-8d5b-ed8ee0f698ff,-83.86112976074219,91.71405792236328,163.2084503173828,5.031888484954834,8.07406894433709
ser,2aed358a-6cae-40d4-8d5b-ed8ee0f698ff,-85.61894226074219,92.76835632324219,-177.1588592529297,4.851278305053711,8.02636394743265
ser,2aed358a-6cae-40d4-8d5b-ed8ee0f698ff,-89.60614013671875,67.24958038330078,-168.11886596679688,4.467712879180908,7.732477792758593
ser,2aed358a-6cae-40d4-8d5b-ed8ee0f698ff,-82.5826416015625,65.4275894165039,173.50863647460938,4.753178596496582,7.48067233668031
ser,2aed358a-6cae-40d4-8d5b-ed8ee0f698ff,-101.37136840820312,114.57579040527344,-164.07127380371094,5.056912422180176,7.466279111313001
ser,2aed358a-6cae-40d4-8d5b-ed8ee0f698ff,-84.60535430908203,92.86061096191406,157.6053009033203,4.702456474304199,7.25807286887034
ser,2aed358a-6cae-40d4-8d5b-ed8ee0f698ff,-94.1344985961914,111.38197326660156,-176.30682373046875,4.871526718139648,7.1916855888640265
ser,2aed358a-6cae-40d4-8d5b-ed8ee0f698ff,-102.05024719238281,117.95379638671875,-179.14431762695312,5.413929462432861,7.249885699840875
ser,2aed358a-6cae-40d4-8d5b-ed8ee0f698ff,-91.83145904541016,173.4014434814453,-171.25387573242188,5.712884426116943,7.092040230456159
ser,2aed358a-6cae-40d4-8d5b-ed8ee0f698ff,-155.5296173095703,152.13609313964844,158.52587890625,6.010766983032227,7.264163805715978
ser,2aed358a-6cae-40d4-8d5b-ed8ee0f698ff,-158.85560607910156,170.0201416015625,-179.4165802001953,6.042622089385986,7.610157320391331
ser,2aed358a-6cae-40d4-8d5b-ed8ee0f698ff,-137.98614501953125,-154.69110107421875,-175.0912628173828,5.933086395263672,7.574856799230343
