phi,psi,omega,e2e,rgyr
-75.36822509765625,53.356529235839844,176.64292907714844,4.618373870849609,2.7270755483601508
-91.71998596191406,85.1598892211914,176.09315490722656,4.6038289070129395,2.6555439391520657
-70.5875015258789,58.589290618896484,-174.46051025390625,4.563326358795166,2.6589509536140996
-105.05278015136719,57.997501373291016,-173.7052459716797,4.4955220222473145,2.6388011087674648
-63.00324630737305,67.436767578125,-178.37977600097656,4.553855895996094,2.6514208472537217
-122.93280792236328,75.26678466796875,171.06143188476562,4.852538585662842,2.725444916156873
-116.156005859375,71.61263275146484,173.5193634033203,4.727939128875732,2.7227034443353615
-73.08689880371094,69.07159423828125,-178.46286010742188,4.727719306945801,2.700322503354314
-127.27884674072266,92.95980834960938,-179.7470245361328,5.026955604553223,2.7537185861310554
-133.26480102539062,89.80426788330078,-177.93678283691406,5.309020042419434,2.8818262970882245
-133.88177490234375,83.50796508789062,167.0574188232422,4.923762321472168,2.7414873138447367
-80.70610809326172,79.73621368408203,179.28370666503906,4.953583717346191,2.7907935148238416
-97.46623992919922,71.6217269897461,161.5928192138672,4.653730869293213,2.6903316749955524
-92.81027221679688,73.4444808959961,-171.69451904296875,4.461250305175781,2.648180042504769
-72.56542205810547,68.49415588378906,173.320068359375,4.932345390319824,2.7700570693126845
-96.6463394165039,86.75193786621094,-172.6470184326172,4.426416397094727,2.590564617465384
-83.41377258300781,45.632747650146484,168.78363037109375,4.523829460144043,2.691084414958659
-96.28926849365234,85.17021942138672,178.12759399414062,4.736842155456543,2.7061023661224253
-95.16860961914062,82.88976287841797,173.4772491455078,4.85795783996582,2.7501689366190742
-88.58849334716797,48.381011962890625,179.27359008789062,4.554239749908447,2.6779420959467033
-89.0719223022461,79.3954086303711,-172.44775390625,4.571109771728516,2.644816543005474
-86.00192260742188,64.60842895507812,174.73492431640625,4.854789733886719,2.7602857763882738
-76.41780853271484,62.944969177246094,-169.3224334716797,4.334822654724121,2.581544672457422
-78.97100830078125,71.55455780029297,175.0405731201172,4.736753940582275,2.723528623077354
-90.76203155517578,63.514888763427734,-178.95132446289062,4.609750747680664,2.6866683887285028
-79.78826141357422,60.319725036621094,174.29153442382812,4.332174301147461,2.6214151403086134
-95.67504119873047,91.09745788574219,168.89219665527344,5.113008499145508,2.8091076832418724
-86.6113052368164,64.90023040771484,175.81707763671875,4.388111114501953,2.6271509521847767
-106.82929229736328,64.56262969970703,171.81346130371094,4.782459735870361,2.743676467054681
-101.01166534423828,91.09483337402344,-171.6674041748047,4.978892803192139,2.715033213523278
-65.40470886230469,70.0761947631836,-175.62823486328125,4.623265743255615,2.672694988296005
-126.83486938476562,55.92402648925781,-178.3661346435547,4.645925521850586,2.6859828817715536
-142.50904846191406,76.4856948852539,-171.43560791015625,5.115180492401123,2.774549646131175
-136.5751953125,113.54930877685547,-173.1751708984375,5.692610263824463,2.9136813304574702
-156.0422821044922,143.98814392089844,-166.31451416015625,5.842271327972412,2.9398759244693764
155.8856658935547,179.2152557373047,-176.0290985107422,5.8711838722229,2.9623068932732495
154.58543395996094,-134.66732788085938,-179.97637939453125,5.7996907234191895,2.967845527472466
156.64053344726562,-135.06076049804688,179.45123291015625,5.731313705444336,2.925486296925552
166.57066345214844,-171.60841369628906,-179.14012145996094,5.978776454925537,2.9985384141348517
-146.94337463378906,161.07135009765625,171.9892120361328,5.862217903137207,2.951341575450655
-159.51889038085938,149.6674041748047,178.69662475585938,5.781300067901611,2.9415636479782155
-172.28152465820312,172.82728576660156,175.84933471679688,6.028541564941406,3.0446169992178653
-174.5042724609375,-151.4200897216797,171.27716064453125,6.026819705963135,2.991298973992605
