phi,psi,omega,e2e,rgyr
-114.83574676513672,-118.35882568359375,176.89312744140625,5.633143424987793,2.8861975652804794
-121.32566833496094,-158.53619384765625,177.45933532714844,6.053282260894775,2.948981919675165
-165.8791961669922,125.29080963134766,-178.184326171875,5.83912467956543,2.929865761622145
-100.74624633789062,109.71607208251953,-171.72525024414062,5.10394287109375,2.8205814046053215
-61.96432113647461,92.23418426513672,-175.7926025390625,5.230005264282227,2.899214864895366
-89.33563232421875,66.85247039794922,-163.28421020507812,4.301774978637695,2.707354701791427
-58.35575485229492,37.129154205322266,-167.2987823486328,4.6237473487854,2.7797982437441924
-100.6224136352539,95.3519515991211,-171.37730407714844,4.892226696014404,2.824162879217574
-106.32653045654297,156.45054626464844,179.49139404296875,5.951140403747559,2.9574007655742407
-100.15849304199219,-164.01654052734375,-173.68125915527344,5.552737712860107,2.853959604037082
-163.42161560058594,-179.8573455810547,175.44834899902344,6.191189765930176,3.0256064021406877
-143.979736328125,169.47998046875,179.77427673339844,5.742773532867432,2.9081024202792722
-124.62340545654297,153.29930114746094,174.7588653564453,5.870527744293213,2.9624977383972593
-104.79061126708984,136.16921997070312,174.2651824951172,5.40101432800293,2.8722799951615907
-93.105224609375,119.78697967529297,171.8010711669922,5.39436149597168,2.92047830524097
-79.68595123291016,110.22269439697266,-177.8983154296875,4.919164180755615,2.79986607615243
-80.81564331054688,64.36650085449219,167.17115783691406,4.345316410064697,2.7567318575527113
-88.98136138916016,57.49448013305664,160.6116943359375,4.605659484863281,2.778840218245821
-63.37220764160156,93.57706451416016,173.2533416748047,4.686645984649658,2.766668200344456
-111.96784210205078,93.5769271850586,174.13316345214844,5.240090370178223,2.927410691993343
-109.59295654296875,121.09523010253906,168.19378662109375,5.149013042449951,2.8422264568117064
-82.2188720703125,144.34967041015625,167.7869110107422,5.699989318847656,2.9232134908224094
-87.45463562011719,147.90921020507812,167.18565368652344,5.427650451660156,2.8961479792817437
-131.9950408935547,132.7317352294922,167.02178955078125,5.688004970550537,2.9485184344997526
-135.42196655273438,165.7281036376953,155.98458862304688,5.73355770111084,2.9280852626281515
-137.97265625,-160.8610382080078,167.4100341796875,6.0486226081848145,2.97623369880766
-163.36756896972656,172.8887481689453,173.0940399169922,5.981023788452148,2.927510080994647
-109.95979309082031,154.16827392578125,-179.5018768310547,5.634556293487549,2.885602977794164
-92.13330841064453,123.8381118774414,168.15667724609375,5.396544933319092,2.8830593367162924
-73.07211303710938,87.00079345703125,-179.99557495117188,4.691399574279785,2.788804980989243
-76.78690338134766,33.7032356262207,173.2981414794922,4.456205368041992,2.8035293084940047
-82.46886444091797,64.78736114501953,163.97755432128906,4.406643390655518,2.805473041818443
-84.8499755859375,119.56231689453125,168.3603973388672,5.119875907897949,2.8477716961260064
-107.67453002929688,158.6019744873047,173.9989013671875,5.55461311340332,2.8810094216510373
-162.63099670410156,162.30642700195312,163.68844604492188,6.052356719970703,2.9972957791933923
-122.40428161621094,-145.47459411621094,176.6559600830078,5.85595703125,2.918303521664236
-104.9061279296875,-174.6666717529297,177.5010528564453,5.855023384094238,2.9386167192878685
-126.47867584228516,113.37984466552734,-177.40203857421875,5.290712833404541,2.863309712240714
-97.61561584472656,72.4091567993164,179.2304229736328,4.66385555267334,2.7880100161560457
-100.37544250488281,75.79170227050781,-176.80667114257812,4.913542747497559,2.8567391766817676
-95.61331939697266,106.4406967163086,-175.36300659179688,4.91269588470459,2.77653626103502
-76.29777526855469,98.33446502685547,174.8568572998047,5.083215236663818,2.897553649161509
-88.24999237060547,47.80204391479492,-171.8584747314453,4.21906042098999,2.7144137474208865
-58.360809326171875,70.64745330810547,173.4259033203125,4.686409950256348,2.809057483210485
-97.8705062866211,113.0850601196289,165.2371368408203,5.126361846923828,2.850905220793466
-128.28880310058594,158.61776733398438,169.35731506347656,5.813924312591553,2.945692197500708
-173.19554138183594,-173.69996643066406,152.79486083984375,5.865817070007324,2.887787376974749
-137.533203125,-154.11119079589844,163.60853576660156,5.994541645050049,2.939792233063341
-128.07275390625,150.09115600585938,177.89295959472656,5.861417770385742,2.9659464324545692
-126.32437133789062,114.6851806640625,178.56155395507812,5.212488174438477,2.848714087563213
-95.16454315185547,138.1190185546875,171.84149169921875,5.6657257080078125,2.9347155007524814
-62.06113815307617,153.8223114013672,-179.72300720214844,5.64724588394165,2.893523241854836
-132.9232177734375,139.3959503173828,172.85391235351562,5.600966453552246,2.8726256445850296
-159.89404296875,143.9083251953125,-179.7882843017578,5.772792816162109,2.9364232463889794
-134.23275756835938,-170.02191162109375,178.0921630859375,6.01827335357666,2.9551870863128253
-159.87176513671875,-168.60272216796875,176.8355712890625,6.0518670082092285,2.950229122157198
-149.376220703125,172.81915283203125,-171.9527587890625,6.093746662139893,2.985635410490835
-93.99346923828125,145.87355041503906,-178.46449279785156,5.646780014038086,2.9169380491093695
-82.60623168945312,115.34347534179688,-164.6704559326172,5.039249897003174,2.7856881225861363
-88.38949584960938,44.107093811035156,-175.326904296875,4.405485153198242,2.784447924878482
-81.4534683227539,51.306358337402344,176.39007568359375,4.401586532592773,2.75774572676213
-71.0724868774414,99.99976348876953,177.39877319335938,4.980437278747559,2.8411467962520587
-93.93412017822266,142.42579650878906,177.39137268066406,5.459737300872803,2.87998247199071
-138.38653564453125,172.88015747070312,177.76087951660156,5.960655689239502,2.9652383724232347
-156.18820190429688,-164.47373962402344,172.99136352539062,5.815671920776367,2.8869707783787955
-147.1219024658203,-155.92343139648438,-168.13397216796875,6.066427707672119,2.962971560308397
-159.7894287109375,144.82989501953125,179.40640258789062,5.7635016441345215,2.9315856776882327
-108.20413208007812,154.76927185058594,-176.44937133789062,5.878502368927002,2.9765827721661138
-87.53936767578125,151.4491424560547,-179.40599060058594,5.456195831298828,2.863175392204779
-120.74726104736328,118.04656219482422,-173.2338104248047,5.400073528289795,2.878208586405617
-136.16488647460938,91.52511596679688,172.67173767089844,5.074351787567139,2.8350635216492455
-76.01941680908203,109.98360443115234,-176.99050903320312,5.196231365203857,2.8371224319844925
-82.04917907714844,110.25519561767578,179.15536499023438,5.223751544952393,2.8727291019376806
-125.3663101196289,101.85143280029297,-178.0283660888672,5.1436285972595215,2.876107345647869
-111.4262924194336,111.39778137207031,167.4114990234375,5.275973796844482,2.870525028706367
-69.71942138671875,131.00437927246094,175.83070373535156,5.227502822875977,2.840272345189956
-122.94987487792969,109.54653930664062,-174.0979461669922,5.470668792724609,2.918916635358804
