phi,psi,omega,e2e,rgyr
147.95225524902344,-157.88604736328125,-176.54457092285156,5.886099815368652,2.9481502944325806
-169.1826934814453,167.1832733154297,-173.604248046875,5.860341548919678,2.956639865811193
-149.02345275878906,145.52346801757812,-174.1802520751953,6.003023624420166,2.983059889523157
-175.09017944335938,142.29490661621094,-167.41015625,5.822226524353027,2.95130647285062
173.55279541015625,179.6914825439453,179.35276794433594,6.092728137969971,3.0176956561913895
175.97500610351562,-142.2209930419922,-178.6038360595703,5.944849967956543,3.0032769760001106
131.02194213867188,-162.78897094726562,176.836181640625,5.8099775314331055,2.90371477808853
172.30862426757812,-155.606201171875,-174.65252685546875,6.139811038970947,3.064730805898514
-161.06297302246094,169.05780029296875,179.72314453125,5.798581123352051,2.9198517734389964
175.54800415039062,132.17445373535156,178.4412078857422,5.896857738494873,2.975360001956364
-155.802490234375,161.1399688720703,-179.01144409179688,6.084239959716797,3.0065073744836943
169.57528686523438,-174.2068328857422,179.4226837158203,5.913844108581543,2.966338994574966
149.1797332763672,-151.8661346435547,-176.0370330810547,5.976961135864258,3.0106552697321756
174.8616943359375,-138.28468322753906,178.74420166015625,5.8743462562561035,2.9411834485234016
166.14105224609375,166.01768493652344,176.35838317871094,6.013339996337891,2.997855641455845
-160.3910369873047,145.02978515625,175.36154174804688,6.00972318649292,3.0135971587315935
-130.79638671875,157.4244384765625,179.94525146484375,5.693999767303467,2.8769775851923165
174.75259399414062,157.2862091064453,173.24456787109375,5.938937187194824,3.0184979263183735
172.78302001953125,-155.1237030029297,-177.5399932861328,6.014120578765869,3.0092143381838334
169.95335388183594,-144.3155517578125,172.87924194335938,5.8708109855651855,2.967546501209729
171.9378662109375,-176.5972442626953,170.37159729003906,6.143618106842041,3.0283550942280946
-155.5938262939453,172.2906951904297,178.82589721679688,5.895497798919678,2.954933439241127
-163.38143920898438,165.6435089111328,-178.7421875,5.874462127685547,2.9705062109791087
-168.96694946289062,179.34527587890625,159.5658416748047,6.137887477874756,3.016998452615768
163.1407470703125,-163.3160400390625,163.49610900878906,5.95487117767334,2.9681165193676566
178.3494110107422,-153.48751831054688,-178.19052124023438,5.999874591827393,2.9948177082201095
-177.76698303222656,169.18707275390625,178.45809936523438,6.037564754486084,3.0069339326921796
-146.63226318359375,159.8819580078125,-177.93582153320312,5.74501895904541,2.9154817320564317
171.6906280517578,162.4731903076172,-176.1001434326172,6.149919033050537,3.054380279467762
-175.37757873535156,-152.9271240234375,-173.8988800048828,5.938342094421387,2.986796586812889
151.8664093017578,-148.60345458984375,165.2505645751953,5.839717388153076,2.9322413485105354
158.2559814453125,-146.45346069335938,168.02622985839844,5.938970565795898,2.969174138677197
-146.83706665039062,-157.1882781982422,166.2282257080078,5.950244426727295,2.9730576813292915
-161.26904296875,154.07327270507812,162.10997009277344,5.864562511444092,2.976267317695368
-162.24290466308594,156.2970733642578,169.56930541992188,5.853817462921143,2.9600262992634736
-157.16343688964844,-162.8376922607422,179.22389221191406,6.008035182952881,2.978254511580981
152.2760009765625,-160.94464111328125,-177.70411682128906,6.009782314300537,2.9818715927107418
159.0903778076172,-157.5953369140625,176.38316345214844,5.872426986694336,2.969124235198655
176.5885467529297,-178.9156494140625,-168.08908081054688,6.031116962432861,3.0031813768480786
174.4552001953125,131.791259765625,-172.156982421875,5.96914529800415,2.9980919107173754
-143.59750366210938,143.91998291015625,179.60879516601562,5.637018203735352,2.903722798744927
-155.00001525878906,157.6444854736328,175.86776733398438,6.117005825042725,3.0357594719096346
146.6281280517578,173.50804138183594,165.90357971191406,5.984407424926758,2.9751845520626508
173.10610961914062,-130.72897338867188,175.58839416503906,5.8571391105651855,2.971006192313924
176.3986053466797,-129.4161834716797,-177.7677459716797,5.845796585083008,2.962976851811864
174.4078826904297,176.6416015625,175.50143432617188,5.858154296875,2.9303775229068716
-138.76609802246094,136.42221069335938,160.28688049316406,5.778646945953369,2.964822080133692
-136.31417846679688,147.9471893310547,-174.19891357421875,5.633627414703369,2.9032950455836426
-178.43777465820312,155.47396850585938,174.7737579345703,6.007979393005371,3.029050611777034
-176.40188598632812,-153.39779663085938,178.96102905273438,5.939908981323242,2.9836445742611657
139.54981994628906,-127.8302993774414,179.96424865722656,5.582690238952637,2.866862707699213
123.99073791503906,-129.32106018066406,-171.3514404296875,5.671463489532471,2.9531904025843865
113.82070922851562,-116.50699615478516,-175.4430694580078,5.08770751953125,2.7600912721208894
102.59661865234375,-83.15959167480469,-167.5413360595703,5.081629276275635,2.8099609335702143
86.44623565673828,-59.11590576171875,-177.28575134277344,4.301064968109131,2.621766970027555
97.20779418945312,-96.2802505493164,-177.1581268310547,5.102182865142822,2.7946806781867632
79.13848114013672,-80.17644500732422,-168.51304626464844,4.6266398429870605,2.6762419167419074
88.12799072265625,-47.75407028198242,175.1498565673828,4.369534015655518,2.616710452153453
81.94806671142578,-88.48653411865234,-169.9043731689453,4.8710222244262695,2.7299891400272895
90.18193054199219,-78.31279754638672,175.8798370361328,4.575221538543701,2.6713507488143127
85.55030822753906,-38.91346740722656,175.0772705078125,4.560785293579102,2.665539068104554
86.32135772705078,-94.2437515258789,175.06436157226562,4.774067401885986,2.6881758588279148
108.71339416503906,-79.84815216064453,-178.2039794921875,4.938756942749023,2.753896626522939
71.67093658447266,-55.6580696105957,177.4817657470703,4.230450630187988,2.6109244828252787
