phi,psi,omega,e2e,rgyr
-93.55400848388672,177.73033142089844,178.1139678955078,5.722072601318359,2.918177318326451
-89.57768249511719,147.09335327148438,176.82781982421875,5.555637836456299,2.9195033691227166
-104.45220184326172,87.8512954711914,-175.4322967529297,4.845273971557617,2.801137331554957
-65.59622955322266,44.493988037109375,-172.89602661132812,4.602438926696777,2.806061992074427
-89.72220611572266,61.958492279052734,-173.04995727539062,4.106693267822266,2.6955941315724754
-85.05825805664062,95.17352294921875,174.06838989257812,5.306428909301758,2.8964282818275064
-85.29663848876953,129.45436096191406,-179.9666290283203,5.037861347198486,2.803633707569485
-123.63890075683594,137.00018310546875,179.4956512451172,5.874242782592773,2.98949442471368
-137.5385284423828,177.21824645996094,-177.79287719726562,5.767603397369385,2.912206964117672
-165.46237182617188,-168.30517578125,166.0926971435547,6.144606113433838,2.968371265838767
-138.9276580810547,179.6380157470703,161.44410705566406,5.886963844299316,2.90890712590996
-130.46424865722656,146.09999084472656,166.4730682373047,5.6066484451293945,2.901566625778814
-143.1990509033203,140.03807067871094,159.32327270507812,5.798926830291748,2.939448464867191
-115.42092895507812,177.2080535888672,164.20632934570312,5.697228908538818,2.8878171588212287
-137.92713928222656,-177.54840087890625,173.33978271484375,6.009358882904053,2.9391185794786345
-151.42770385742188,159.87451171875,-178.7501983642578,5.681624412536621,2.9155370861642296
-123.4300765991211,157.4114532470703,171.06410217285156,5.953212261199951,2.9441109205391456
-94.12980651855469,151.24331665039062,-171.95310974121094,5.249241352081299,2.821872330747567
-105.52745056152344,116.01141357421875,175.32241821289062,5.634708881378174,2.943015964557493
-80.60359954833984,105.26400756835938,-161.32870483398438,4.591510772705078,2.7535858735308003
-82.18621063232422,44.27578353881836,-174.77227783203125,4.720717906951904,2.8127558428063253
-111.05841827392578,48.95686721801758,-167.71441650390625,4.5025763511657715,2.765768320751926
-113.34652709960938,122.17210388183594,-175.91737365722656,5.447218894958496,2.880559800005552
-82.65351104736328,-170.39678955078125,-177.62490844726562,5.94394588470459,2.9524496901774837
-144.4739227294922,173.91513061523438,165.84408569335938,5.864903450012207,2.942211747768269
-156.6959991455078,164.92257690429688,164.2650146484375,5.912792682647705,2.949802513154133
-85.84236145019531,179.42620849609375,174.9276580810547,5.8590803146362305,2.9149762031396387
-101.05381774902344,127.99313354492188,-176.48248291015625,5.435908794403076,2.908418176633517
-106.68856811523438,50.13276290893555,-177.2083740234375,4.378538131713867,2.742661449750487
-80.78817749023438,48.264530181884766,176.72573852539062,4.624287128448486,2.77543267103571
-81.68022918701172,113.33443450927734,-167.42543029785156,4.932607173919678,2.7768267643112035
-108.31360626220703,135.1727752685547,-178.69009399414062,5.6989216804504395,2.973655276705527
-115.5618896484375,168.1139678955078,-168.98960876464844,5.536808967590332,2.884238616595537
-162.94981384277344,169.58566284179688,175.3604736328125,6.06309700012207,2.945708561657139
-145.7217254638672,-156.38955688476562,178.59010314941406,5.994740009307861,2.947873714962082
-151.26803588867188,-178.29100036621094,172.34707641601562,5.892064571380615,2.9156123778333796
-151.22279357910156,143.56150817871094,172.8978729248047,5.9841437339782715,2.998085914111387
-99.4051513671875,153.14678955078125,179.8639373779297,5.382538795471191,2.8263611439850878
-85.75159454345703,138.6389617919922,166.931396484375,5.619600296020508,2.9315337459130237
-83.82760620117188,110.90094757080078,179.1346893310547,4.897690296173096,2.8296980494632926
-69.34343719482422,37.950157165527344,173.8179168701172,4.454712867736816,2.7915819725463953
-95.08157348632812,66.59144592285156,179.53500366210938,4.357767105102539,2.7696699862673633
-72.8609848022461,98.1551513671875,172.4199981689453,5.1112589836120605,2.8802312368945233
-89.74506378173828,87.33357238769531,178.77490234375,4.568471431732178,2.7503529471901498
-87.09468078613281,48.07230758666992,178.7743682861328,4.566679000854492,2.7973634865762134
-97.34599304199219,73.39131927490234,-175.9525909423828,4.620401382446289,2.789826585955703
-83.84526062011719,110.13758087158203,-170.10903930664062,5.089702129364014,2.834418077266744
-90.45133972167969,119.55972290039062,-167.0154266357422,5.350442886352539,2.8749159246522753
-110.71198272705078,115.8321762084961,-169.0102081298828,5.255045413970947,2.8469121921608216
-84.31676483154297,102.6717300415039,-178.4855194091797,5.024342060089111,2.8393107853014468
-89.46536254882812,64.6229476928711,-168.88436889648438,4.760577201843262,2.827907705269772
-77.64669036865234,35.866416931152344,-164.7657470703125,4.2508134841918945,2.7238055413495093
-73.1568832397461,87.51602172851562,178.52578735351562,4.946154594421387,2.8436769519916827
-92.35860443115234,148.15863037109375,172.9811553955078,5.5508599281311035,2.8821290177005467
-151.63070678710938,-174.06190490722656,-176.43093872070312,6.089778900146484,2.9858138162460612
-169.8159942626953,-171.091064453125,172.61355590820312,5.925490379333496,2.9122680524074624
-107.5291976928711,-160.16136169433594,170.2655487060547,6.049632549285889,2.9647665503783243
-95.97113800048828,142.60757446289062,179.46783447265625,5.5073981285095215,2.8970539255861127
-81.5732650756836,67.52911376953125,175.033935546875,4.4700927734375,2.782395279987413
-98.24645233154297,31.017419815063477,169.08877563476562,4.648867130279541,2.8304650106695624
-72.12590789794922,76.96412658691406,-178.90505981445312,4.356574535369873,2.739137745378454
-104.46095275878906,108.07361602783203,165.78517150878906,5.168772220611572,2.867271076276025
-94.25700378417969,132.68592834472656,-173.73977661132812,5.307363033294678,2.873646775771756
-92.70055389404297,138.48736572265625,174.77508544921875,5.6415114402771,2.927110490659598
-111.73906707763672,148.3937225341797,-169.54600524902344,5.614408016204834,2.9069701614144052
-148.34571838378906,153.82968139648438,-175.7340545654297,5.802087306976318,2.9258465588884603
-169.70880126953125,176.00437927246094,178.07579040527344,6.133899211883545,2.9705708007817937
-149.94688415527344,-162.99598693847656,179.21559143066406,5.9358930587768555,2.8877571144612917
-151.4091796875,158.01853942871094,175.04432678222656,6.112137794494629,2.984655963467018
