sequence,key,phi,psi,omega,e2e,rgyr
ser,1c6f459e-131f-4b3a-b79c-84f898833041,-78.76905059814453,-128.49266052246094,163.90151977539062,5.639209270477295,7.4103795084418325
ser,1c6f459e-131f-4b3a-b79c-84f898833041,-82.52708435058594,-118.94390106201172,162.87655639648438,5.725183010101318,7.527112265536684
ser,1c6f459e-131f-4b3a-b79c-84f898833041,-78.21668243408203,-72.6146011352539,172.47601318359375,5.032974720001221,7.174140031656066
ser,1c6f459e-131f-4b3a-b79c-84f898833041,-80.5563735961914,-75.31564331054688,166.69386291503906,5.229973316192627,6.96632518340894
ser,1c6f459e-131f-4b3a-b79c-84f898833041,-70.83871459960938,-85.6569595336914,176.3997802734375,5.077160835266113,7.237689912771719
ser,1c6f459e-131f-4b3a-b79c-84f898833041,-99.9141845703125,-88.8541488647461,171.94139099121094,5.3576979637146,7.345310096664801
ser,1c6f459e-131f-4b3a-b79c-84f898833041,-127.73236846923828,-86.79244995117188,-172.29296875,5.340453147888184,7.263725584022015
ser,1c6f459e-131f-4b3a-b79c-84f898833041,-162.58534240722656,-84.8590087890625,162.17312622070312,5.437431812286377,7.158894463840842
ser,1c6f459e-131f-4b3a-b79c-84f898833041,-145.05404663085938,-81.0036849975586,177.43064880371094,5.416494846343994,7.243444094265849
ser,1c6f459e-131f-4b3a-b79c-84f898833041,-156.65463256835938,-86.89683532714844,-171.1098175048828,5.335198879241943,7.535122525670235
ser,1c6f459e-131f-4b3a-b79c-84f898833041,-128.6494140625,-98.18001556396484,-168.7479248046875,5.4885149002075195,7.374893685063235
ser,1c6f459e-131f-4b3a-b79c-84f898833041,-163.19287109375,-126.67631530761719,-172.99928283691406,5.8883256912231445,7.1519258381299355
ser,1c6f459e-131f-4b3a-b79c-84f898833041,-146.35308837890625,-143.4387969970703,161.68385314941406,5.910024642944336,7.219680649924832
ser,1c6f459e-131f-4b3a-b79c-84f898833041,-145.51380920410156,-139.51318359375,173.70361328125,5.911014556884766,7.1273151708389575
ser,1c6f459e-131f-4b3a-b79c-84f898833041,-144.13575744628906,-121.39349365234375,-179.29385375976562,5.792568683624268,7.027833037254032
ser,1c6f459e-131f-4b3a-b79c-84f898833041,-131.3211212158203,-140.98988342285156,171.8373260498047,5.860636234283447,7.227146546045461
ser,1c6f459e-131f-4b3a-b79c-84f898833041,-124.9530029296875,-127.76364135742188,-171.3457794189453,5.908634185791016,7.170681815337709
ser,1c6f459e-131f-4b3a-b79c-84f898833041,-113.92566680908203,-125.4702377319336,-172.10838317871094,5.6149702072143555,7.149044018510851
ser,1c6f459e-131f-4b3a-b79c-84f898833041,-120.50213623046875,-126.55396270751953,-166.0479736328125,5.901749134063721,7.062037297640762
ser,1c6f459e-131f-4b3a-b79c-84f898833041,-110.96102905273438,-98.00257110595703,-175.80892944335938,5.543112277984619,6.98680094409393
ser,1c6f459e-131f-4b3a-b79c-84f898833041,-120.73088073730469,-77.45446014404297,154.41539001464844,5.253270149230957,7.257950286429113
ser,1c6f459e-131f-4b3a-b79c-84f898833041,-118.22802734375,-87.77877807617188,173.61395263671875,5.422417640686035,7.274245299788177
ser,1c6f459e-131f-4b3a-b79c-84f898833041,-107.02561950683594,-82.33313751220703,-168.66915893554688,5.0540452003479,7.224923800690306
ser,1c6f459e-131f-4b3a-b79c-84f898833041,-106.14598083496094,-97.18297576904297,179.2861785888672,5.548675537109375,7.274802284064879
ser,1c6f459e-131f-4b3a-b79c-84f898833041,-134.43685913085938,-109.85088348388672,-166.2347412109375,5.699868679046631,7.210648082053454
ser,1c6f459e-131f-4b3a-b79c-84f898833041,-124.38182067871094,-105.00564575195312,-170.2768096923828,5.550928592681885,6.880229790796137
ser,1c6f459e-131f-4b3a-b79c-84f898833041,-118.3840560913086,-81.99089813232422,-177.26365661621094,5.542430400848389,6.930422910526456
ser,1c6f459e-131f-4b3a-b79c-84f898833041,-113.71483612060547,-49.724483489990234,-165.36172485351562,5.09856653213501,7.129234136953787
ser,1c6f459e-131f-4b3a-b79c-84f898833041,-99.04608154296875,-71.41547393798828,179.7347869873047,5.275477886199951,7.207786158216969
ser,1c6f459e-131f-4b3a-b79c-84f898833041,-77.54232025146484,-81.1219711303711,-163.82852172851562,4.821578025817871,7.006736113308283
ser,1c6f459e-131f-4b3a-b79c-84f898833041,-108.8394546508789,-47.697723388671875,-169.4971466064453,5.021256923675537,7.10974085068804
ser,1c6f459e-131f-4b3a-b79c-84f898833041,-93.01477813720703,-39.96685791015625,-175.71693420410156,4.919780731201172,7.142775053453859
