sequence,key,phi,psi,omega,e2e,rgyr
ser,16e2b6a0-6d3f-41af-b84e-e90f05d434fa,-163.8264617919922,-120.91857147216797,-174.8862762451172,5.739913463592529,2.993621901546546
ser,16e2b6a0-6d3f-41af-b84e-e90f05d434fa,-168.44883728027344,178.10516357421875,-164.45179748535156,5.864747524261475,2.9347205408876698
ser,16e2b6a0-6d3f-41af-b84e-e90f05d434fa,-116.11698150634766,131.3731689453125,-174.10243225097656,5.735410213470459,2.9893018735189854
ser,16e2b6a0-6d3f-41af-b84e-e90f05d434fa,-81.89759826660156,143.5039520263672,-167.7864227294922,5.343748569488525,2.8580649599811663
ser,16e2b6a0-6d3f-41af-b84e-e90f05d434fa,-123.80423736572266,152.70750427246094,-176.45208740234375,5.691407680511475,2.9410461420320866
ser,16e2b6a0-6d3f-41af-b84e-e90f05d434fa,-177.86842346191406,-173.0638427734375,-172.1200408935547,5.958159923553467,2.990504399131729
ser,16e2b6a0-6d3f-41af-b84e-e90f05d434fa,-153.58233642578125,-121.59471130371094,-173.11380004882812,5.761386394500732,2.9340850148420463
ser,16e2b6a0-6d3f-41af-b84e-e90f05d434fa,-157.0590057373047,-165.9584197998047,-177.9907684326172,5.941168785095215,3.0005814362037273
ser,16e2b6a0-6d3f-41af-b84e-e90f05d434fa,-135.30975341796875,168.6722869873047,-166.78366088867188,5.858004570007324,2.961482698135682
ser,16e2b6a0-6d3f-41af-b84e-e90f05d434fa,-86.3045883178711,164.73866271972656,179.23553466796875,5.860188961029053,3.0126933374909846
ser,16e2b6a0-6d3f-41af-b84e-e90f05d434fa,-111.47010040283203,144.53379821777344,-178.73345947265625,5.335360050201416,2.9421915001401495
ser,16e2b6a0-6d3f-41af-b84e-e90f05d434fa,-154.8883819580078,147.4439697265625,176.3501739501953,5.8934173583984375,2.9903504353967585
ser,16e2b6a0-6d3f-41af-b84e-e90f05d434fa,-155.9367218017578,-141.04547119140625,171.45631408691406,5.76313591003418,2.918932023537596
ser,16e2b6a0-6d3f-41af-b84e-e90f05d434fa,-178.8428192138672,-129.82601928710938,-179.32574462890625,5.689189434051514,2.9233962114456484
ser,16e2b6a0-6d3f-41af-b84e-e90f05d434fa,-159.24253845214844,178.0541229248047,-153.29302978515625,6.0219407081604,2.986539080818882
ser,16e2b6a0-6d3f-41af-b84e-e90f05d434fa,-122.21844482421875,138.19886779785156,-160.89654541015625,5.5504631996154785,2.942282933653356
ser,16e2b6a0-6d3f-41af-b84e-e90f05d434fa,-116.9615478515625,158.85897827148438,-170.17994689941406,5.791129112243652,2.9385466144707997
