sequence,key,phi,psi,omega,e2e,rgyr
ser,3b023e10-875c-4824-ba46-bd3339ed6c83,-162.86062622070312,-179.99571228027344,-179.38685607910156,5.88097620010376,2.953537657000725
ser,3b023e10-875c-4824-ba46-bd3339ed6c83,-163.5094451904297,-172.89918518066406,-179.51235961914062,6.131166934967041,3.0025775175145375
ser,3b023e10-875c-4824-ba46-bd3339ed6c83,-149.05152893066406,-175.8336639404297,-179.7237548828125,5.864465713500977,2.971911529901101
ser,3b023e10-875c-4824-ba46-bd3339ed6c83,-156.3861541748047,-167.316162109375,179.58731079101562,5.966370582580566,2.9795129021370856
ser,3b023e10-875c-4824-ba46-bd3339ed6c83,-168.7887725830078,-175.17849731445312,175.96746826171875,5.960850715637207,2.961067675597218
ser,3b023e10-875c-4824-ba46-bd3339ed6c83,-139.63682556152344,-158.21556091308594,-178.98960876464844,5.883105754852295,2.953442753242339
ser,3b023e10-875c-4824-ba46-bd3339ed6c83,-170.11428833007812,171.44769287109375,-179.44923400878906,6.063255310058594,3.014499400098569
ser,3b023e10-875c-4824-ba46-bd3339ed6c83,-167.57518005371094,-169.36166381835938,174.970458984375,6.0695719718933105,2.9781243896205294
ser,3b023e10-875c-4824-ba46-bd3339ed6c83,-155.86441040039062,-160.33372497558594,168.56246948242188,5.864673614501953,2.9290763628883854
ser,3b023e10-875c-4824-ba46-bd3339ed6c83,-165.8706817626953,168.03622436523438,175.55203247070312,6.020049095153809,3.0135906702671473
ser,3b023e10-875c-4824-ba46-bd3339ed6c83,-140.1287841796875,177.70632934570312,178.50831604003906,5.854763031005859,2.951773183811466
ser,3b023e10-875c-4824-ba46-bd3339ed6c83,-169.7071990966797,173.3292236328125,-178.76815795898438,5.894337177276611,2.987164335528052
ser,3b023e10-875c-4824-ba46-bd3339ed6c83,-162.20016479492188,-156.57284545898438,-177.86627197265625,6.0940728187561035,2.9736646114415817
ser,3b023e10-875c-4824-ba46-bd3339ed6c83,-171.1293487548828,175.8616943359375,176.7162322998047,5.9138503074646,2.9567584213779803
ser,3b023e10-875c-4824-ba46-bd3339ed6c83,-158.73780822753906,-168.98794555664062,175.66622924804688,6.125585556030273,3.001231617975652
ser,3b023e10-875c-4824-ba46-bd3339ed6c83,-164.4369354248047,-163.01437377929688,176.87416076660156,5.904411792755127,2.9673383416122676
ser,3b023e10-875c-4824-ba46-bd3339ed6c83,-134.84524536132812,-153.16769409179688,167.87071228027344,5.929880619049072,2.9578242396310928
ser,3b023e10-875c-4824-ba46-bd3339ed6c83,-155.1697235107422,-179.63063049316406,-174.22128295898438,6.009121417999268,2.997639598230257
ser,3b023e10-875c-4824-ba46-bd3339ed6c83,-162.87803649902344,-167.9479522705078,168.72592163085938,5.979201316833496,2.966217455253041
ser,3b023e10-875c-4824-ba46-bd3339ed6c83,-165.1898956298828,-150.27357482910156,168.73486328125,5.90493106842041,2.951520211283871
ser,3b023e10-875c-4824-ba46-bd3339ed6c83,-159.26551818847656,174.55001831054688,172.72055053710938,6.0149006843566895,2.9772395419954365
