sequence,key,phi,psi,omega,e2e,rgyr
ser,729f23f2-dda7-4eb6-abbc-727f9dd31d2d,-96.46418762207031,120.68107604980469,-172.3893280029297,5.369175434112549,5.747574821054337
ser,729f23f2-dda7-4eb6-abbc-727f9dd31d2d,-96.6953125,104.54751586914062,179.48765563964844,5.216580867767334,5.955371084080198
ser,729f23f2-dda7-4eb6-abbc-727f9dd31d2d,-102.01065063476562,95.55465698242188,-167.2184600830078,4.99296236038208,5.871344944950019
ser,729f23f2-dda7-4eb6-abbc-727f9dd31d2d,-90.96864318847656,111.32589721679688,-174.2064666748047,5.171172618865967,5.894117949999271
ser,729f23f2-dda7-4eb6-abbc-727f9dd31d2d,-98.12574005126953,130.81178283691406,-177.88494873046875,5.370511531829834,5.907793736809767
ser,729f23f2-dda7-4eb6-abbc-727f9dd31d2d,-84.932861328125,125.07261657714844,174.20162963867188,5.046080112457275,7.058332591295976
ser,729f23f2-dda7-4eb6-abbc-727f9dd31d2d,-92.9316635131836,98.68830871582031,-173.6465606689453,5.187103271484375,6.901716827156821
ser,729f23f2-dda7-4eb6-abbc-727f9dd31d2d,-78.68314361572266,134.81150817871094,160.77066040039062,5.264503002166748,6.273789423084771
ser,729f23f2-dda7-4eb6-abbc-727f9dd31d2d,-80.01575469970703,135.68972778320312,169.33995056152344,5.661323070526123,6.320214443710211
ser,729f23f2-dda7-4eb6-abbc-727f9dd31d2d,-53.5499382019043,140.57827758789062,-175.4346160888672,5.450150966644287,6.983908130046549
ser,729f23f2-dda7-4eb6-abbc-727f9dd31d2d,-86.72663879394531,104.13812255859375,175.5220947265625,4.913158416748047,6.260805338059131
ser,729f23f2-dda7-4eb6-abbc-727f9dd31d2d,-84.55126190185547,130.56375122070312,-169.7230682373047,5.376414775848389,6.2450055164299405
ser,729f23f2-dda7-4eb6-abbc-727f9dd31d2d,-92.82051849365234,109.75840759277344,166.11996459960938,5.468730926513672,6.000208337541309
ser,729f23f2-dda7-4eb6-abbc-727f9dd31d2d,-89.80088806152344,127.20528411865234,-178.72341918945312,5.490419864654541,5.9357071243032875
ser,729f23f2-dda7-4eb6-abbc-727f9dd31d2d,-95.68224334716797,115.60244750976562,-175.98106384277344,5.003722190856934,5.888343056141932
ser,729f23f2-dda7-4eb6-abbc-727f9dd31d2d,-136.01815795898438,123.2360610961914,171.427978515625,5.540497303009033,5.905813968820462
ser,729f23f2-dda7-4eb6-abbc-727f9dd31d2d,-136.12322998046875,132.92465209960938,177.7040252685547,5.633486270904541,6.100038745271221
ser,729f23f2-dda7-4eb6-abbc-727f9dd31d2d,-150.22872924804688,130.51016235351562,-174.06773376464844,5.579501628875732,6.639051708424888
ser,729f23f2-dda7-4eb6-abbc-727f9dd31d2d,-170.53598022460938,143.27618408203125,-173.25314331054688,5.867838382720947,6.8387820318011
ser,729f23f2-dda7-4eb6-abbc-727f9dd31d2d,-161.95729064941406,137.4347686767578,175.30152893066406,5.840941905975342,6.816819764429829
ser,729f23f2-dda7-4eb6-abbc-727f9dd31d2d,-127.48118591308594,132.21873474121094,-160.63540649414062,5.5385823249816895,6.808384720438645
ser,729f23f2-dda7-4eb6-abbc-727f9dd31d2d,-155.9072723388672,142.6085662841797,-169.96405029296875,5.765974521636963,6.747937009465481
ser,729f23f2-dda7-4eb6-abbc-727f9dd31d2d,-143.81442260742188,143.50132751464844,-172.08934020996094,5.716164588928223,6.662162824421102
ser,729f23f2-dda7-4eb6-abbc-727f9dd31d2d,-142.25897216796875,139.85023498535156,-170.12408447265625,5.732694149017334,6.452960570171827
ser,729f23f2-dda7-4eb6-abbc-727f9dd31d2d,-123.2525634765625,137.45738220214844,-171.31234741210938,5.594266891479492,6.798244985163839
ser,729f23f2-dda7-4eb6-abbc-727f9dd31d2d,-116.02556610107422,101.29541015625,-176.9075469970703,5.231524467468262,6.748703704431269
ser,729f23f2-dda7-4eb6-abbc-727f9dd31d2d,-108.80699157714844,109.30220794677734,-171.2784423828125,4.973627090454102,6.543999362718093
ser,729f23f2-dda7-4eb6-abbc-727f9dd31d2d,-132.45654296875,118.95038604736328,-176.03988647460938,5.534114837646484,8.396686143420258
