phi,psi,omega,e2e,rgyr
-66.24456787109375,72.16890716552734,-177.53359985351562,4.733663082122803,2.7956381523921223
-79.1845474243164,62.574127197265625,-173.8675994873047,4.270758628845215,2.7631677056792636
-80.07486724853516,72.20516967773438,168.4870147705078,4.914432048797607,2.8480705191090654
-70.00596618652344,93.20808410644531,178.2786102294922,4.7210869789123535,2.7933908811636154
-126.4789810180664,90.89771270751953,177.17401123046875,5.224185466766357,2.8785906296707044
-101.58454132080078,123.84548950195312,-159.5088348388672,5.307853698730469,2.868738283740496
-81.11087799072266,144.77757263183594,-173.4955596923828,5.678989887237549,2.900647622624546
-103.20344543457031,156.5489044189453,-172.2821807861328,5.549261093139648,2.8481771818226824
-168.00608825683594,150.5476531982422,-177.3197021484375,6.006359100341797,2.9943248359799703
-130.11473083496094,-153.3463134765625,-177.5654296875,5.95253849029541,2.927638014193693
-119.7386703491211,-149.24571228027344,-176.61178588867188,5.844048976898193,2.9595554902826446
-171.90135192871094,167.9947052001953,171.97335815429688,6.084831237792969,2.9509517127845517
-114.94207763671875,164.64306640625,-170.18096923828125,5.532490253448486,2.8581999000014418
-95.0235824584961,132.89427185058594,-177.6589813232422,5.583592891693115,2.9185986878225147
-89.06813049316406,89.73440551757812,-163.358642578125,4.590213775634766,2.7582548475881645
-76.41677856445312,17.05594253540039,-170.7521209716797,4.492417812347412,2.7646734778527464
-95.85552215576172,-0.1449507176876068,-178.61654663085938,4.167809963226318,2.7163081349365044
-117.04953002929688,-7.489715099334717,-170.7607879638672,4.6543378829956055,2.787593788034098
-70.58316802978516,0.2108156830072403,-173.2900848388672,4.126112461090088,2.712031019218068
-91.46187591552734,35.4736328125,-174.2207794189453,4.551431179046631,2.805575267235316
-74.02848052978516,98.2264404296875,175.16705322265625,4.861673355102539,2.800251996479158
-101.14029693603516,160.4347686767578,-178.4822540283203,5.679237365722656,2.871224438506751
-159.8799591064453,173.24948120117188,-179.647705078125,6.05993127822876,2.9566623919923534
-148.80294799804688,-172.9827117919922,-164.34176635742188,5.940042495727539,2.940849829094501
-136.3588409423828,141.49334716796875,-178.4696502685547,6.011508941650391,2.9736626238196298
-103.81865692138672,134.5948028564453,-165.4412384033203,5.187686443328857,2.8263586900112787
-87.8295669555664,114.70073699951172,-179.82943725585938,5.284657001495361,2.8786301443397133
-79.75529479980469,74.05553436279297,-175.4539794921875,4.433872222900391,2.771187742890701
-71.46751403808594,30.169477462768555,-167.48558044433594,4.524498462677002,2.7834274605561875
-90.13033294677734,88.65718841552734,-178.74305725097656,4.736530303955078,2.7828446863488168
-83.63451385498047,145.4485626220703,-172.85745239257812,5.645962715148926,2.9057534428480376
-120.23747253417969,163.0017852783203,179.18716430664062,5.735133171081543,2.8756391093842253
-174.09498596191406,170.79949951171875,173.93325805664062,5.95955228805542,2.930766964957347
-131.8572540283203,-147.00177001953125,177.62265014648438,6.035336494445801,2.95317408606692
-149.150146484375,-166.85879516601562,174.57481384277344,5.967162132263184,2.965289012221776
-143.19053649902344,169.26443481445312,-172.1009063720703,5.978145122528076,2.978960880933382
-89.90401458740234,135.66102600097656,171.43931579589844,5.423649311065674,2.880010046700573
-74.82237243652344,75.51388549804688,173.25318908691406,4.526950359344482,2.8024518165099797
-88.182861328125,19.55722999572754,-176.05755615234375,4.285306453704834,2.7570375291345073
-79.04084777832031,70.59075164794922,178.51080322265625,4.473100185394287,2.7279683468639218
-97.82352447509766,129.1689453125,176.988037109375,5.550280570983887,2.9468843061843923
-135.7941131591797,166.12432861328125,-178.83621215820312,5.896701812744141,2.925227191818971
-174.36660766601562,178.5065155029297,-178.59678649902344,5.912029266357422,2.926114061208311
-144.60435485839844,-154.59423828125,174.6137237548828,6.027873516082764,2.935158126231948
-167.40432739257812,172.84132385253906,-177.5611572265625,5.892080307006836,2.913591198482553
-136.24864196777344,156.8317413330078,178.5215606689453,5.980884552001953,2.95577541972554
-92.68785095214844,149.16683959960938,-179.0773468017578,5.718451976776123,2.9474999459724267
-92.04978942871094,117.27398681640625,170.0580291748047,5.2489190101623535,2.887348659592223
