sequence,key,phi,psi,omega,e2e,rgyr
ser,260e26d0-aa08-4ad0-9d1b-fe6f67faf31a,-152.48666381835938,-170.13275146484375,-173.33819580078125,5.9854736328125,2.963991645717503
ser,260e26d0-aa08-4ad0-9d1b-fe6f67faf31a,-154.93934631347656,165.2715606689453,175.87599182128906,5.961913108825684,2.993412359095882
ser,260e26d0-aa08-4ad0-9d1b-fe6f67faf31a,-155.34378051757812,-174.70596313476562,179.7243194580078,5.9007720947265625,2.977655763936697
ser,260e26d0-aa08-4ad0-9d1b-fe6f67faf31a,-167.08253479003906,-152.50706481933594,174.94808959960938,5.756292343139648,2.9352926453001222
ser,260e26d0-aa08-4ad0-9d1b-fe6f67faf31a,178.7929229736328,-158.63992309570312,172.68408203125,6.008188247680664,2.979501768994309
ser,260e26d0-aa08-4ad0-9d1b-fe6f67faf31a,-145.3260955810547,-179.72314453125,-163.22726440429688,5.853139400482178,2.940050286689713
ser,260e26d0-aa08-4ad0-9d1b-fe6f67faf31a,-155.71072387695312,179.22108459472656,-177.96351623535156,6.064235210418701,3.0020851960194777
ser,260e26d0-aa08-4ad0-9d1b-fe6f67faf31a,-158.49667358398438,-150.1392364501953,-176.93707275390625,5.833108901977539,2.9776763729867533
ser,260e26d0-aa08-4ad0-9d1b-fe6f67faf31a,-160.3431854248047,-175.1986846923828,169.23886108398438,6.150424957275391,2.9681736157435825
ser,260e26d0-aa08-4ad0-9d1b-fe6f67faf31a,-153.9022674560547,170.8395538330078,-178.95481872558594,5.832843780517578,2.953750477419337
ser,260e26d0-aa08-4ad0-9d1b-fe6f67faf31a,-144.7572479248047,173.79405212402344,-178.92108154296875,5.950087547302246,2.9512990251775446
ser,260e26d0-aa08-4ad0-9d1b-fe6f67faf31a,-175.98936462402344,-151.1923828125,171.6033935546875,5.870630264282227,2.9376068236965267
ser,260e26d0-aa08-4ad0-9d1b-fe6f67faf31a,-146.7603302001953,-145.00735473632812,171.28219604492188,5.996450901031494,2.9906421611144984
ser,260e26d0-aa08-4ad0-9d1b-fe6f67faf31a,-163.884521484375,167.30935668945312,-175.07467651367188,6.008088111877441,3.00149543089294
ser,260e26d0-aa08-4ad0-9d1b-fe6f67faf31a,-145.70770263671875,-170.34646606445312,172.6367950439453,6.080715656280518,2.9993165937795676
ser,260e26d0-aa08-4ad0-9d1b-fe6f67faf31a,-174.3490447998047,-159.31016540527344,174.08172607421875,6.005969047546387,2.9537687826283254
ser,260e26d0-aa08-4ad0-9d1b-fe6f67faf31a,-150.14614868164062,-164.95826721191406,171.73080444335938,6.093504905700684,2.990441061984353
ser,260e26d0-aa08-4ad0-9d1b-fe6f67faf31a,-155.99783325195312,-176.19947814941406,179.05548095703125,5.778807640075684,2.899618221471651
ser,260e26d0-aa08-4ad0-9d1b-fe6f67faf31a,-164.20838928222656,-171.08749389648438,170.08506774902344,5.942904949188232,2.94309218240478
ser,260e26d0-aa08-4ad0-9d1b-fe6f67faf31a,-167.49961853027344,-148.05386352539062,-172.9519805908203,5.73249626159668,2.867801531365382
ser,260e26d0-aa08-4ad0-9d1b-fe6f67faf31a,-158.45606994628906,177.54913330078125,179.50669860839844,6.081349849700928,3.001786184000257
ser,260e26d0-aa08-4ad0-9d1b-fe6f67faf31a,-156.4697723388672,-176.34881591796875,-159.46334838867188,5.919675827026367,2.966476666420129
ser,260e26d0-aa08-4ad0-9d1b-fe6f67faf31a,-163.68014526367188,-175.43032836914062,179.0256805419922,6.173441410064697,3.055272425893464
ser,260e26d0-aa08-4ad0-9d1b-fe6f67faf31a,-163.12413024902344,-144.84934997558594,-176.21319580078125,6.03964376449585,2.972432172823519
ser,260e26d0-aa08-4ad0-9d1b-fe6f67faf31a,-170.0446319580078,-179.96640014648438,-176.16355895996094,6.012832164764404,3.004763594471566
ser,260e26d0-aa08-4ad0-9d1b-fe6f67faf31a,-156.53924560546875,-177.5455780029297,-172.38241577148438,5.944892406463623,2.9621217527130312
ser,260e26d0-aa08-4ad0-9d1b-fe6f67faf31a,-173.32662963867188,-176.8489227294922,177.62242126464844,5.959006309509277,2.9562837158547075
ser,260e26d0-aa08-4ad0-9d1b-fe6f67faf31a,-165.4611053466797,-169.88418579101562,-178.33639526367188,5.861691951751709,2.9305881767694095
ser,260e26d0-aa08-4ad0-9d1b-fe6f67faf31a,-174.44570922851562,172.2472686767578,-171.3813018798828,5.986217975616455,2.9686324526213737
ser,260e26d0-aa08-4ad0-9d1b-fe6f67faf31a,-150.51258850097656,178.69009399414062,-167.5360107421875,5.908340930938721,2.981236256348778
ser,260e26d0-aa08-4ad0-9d1b-fe6f67faf31a,-168.9069061279297,-162.05636596679688,-174.5462188720703,6.0515360832214355,3.00886541512239
ser,260e26d0-aa08-4ad0-9d1b-fe6f67faf31a,-167.88107299804688,-142.06492614746094,-164.3895263671875,5.786655426025391,2.9589642243089878
ser,260e26d0-aa08-4ad0-9d1b-fe6f67faf31a,-162.17393493652344,-176.98675537109375,-170.7725830078125,6.118956089019775,3.0151020240231245
ser,260e26d0-aa08-4ad0-9d1b-fe6f67faf31a,-160.24420166015625,174.62210083007812,-172.1982879638672,5.913867473602295,2.9423424597403045
ser,260e26d0-aa08-4ad0-9d1b-fe6f67faf31a,-164.97854614257812,-160.5565185546875,-179.9295196533203,6.086211681365967,2.973047005540819
ser,260e26d0-aa08-4ad0-9d1b-fe6f67faf31a,-162.95455932617188,-164.18861389160156,175.38650512695312,5.9670491218566895,2.9843830027777973
ser,260e26d0-aa08-4ad0-9d1b-fe6f67faf31a,-156.67083740234375,-176.8093719482422,177.06668090820312,6.1150336265563965,2.9912253054058646
ser,260e26d0-aa08-4ad0-9d1b-fe6f67faf31a,-158.74337768554688,-168.4657440185547,-174.0565643310547,5.939433574676514,2.947878870700021
ser,260e26d0-aa08-4ad0-9d1b-fe6f67faf31a,-161.5749053955078,-156.227294921875,178.69882202148438,5.977114677429199,2.97334243708562
ser,260e26d0-aa08-4ad0-9d1b-fe6f67faf31a,-152.58526611328125,-162.52825927734375,-179.00830078125,5.979060649871826,2.997570989484483
ser,260e26d0-aa08-4ad0-9d1b-fe6f67faf31a,-153.26455688476562,176.34812927246094,177.80319213867188,6.003869533538818,3.0193236155339482
