sequence,key,phi,psi,omega,e2e,rgyr
ser,7f277baf-36a7-43b3-9e93-c6266f560282,-104.92805480957031,-124.84283447265625,151.951171875,5.608081817626953,6.705047731121875
ser,7f277baf-36a7-43b3-9e93-c6266f560282,-102.1342544555664,-158.5946044921875,178.72129821777344,6.053253173828125,6.928984197030927
ser,7f277baf-36a7-43b3-9e93-c6266f560282,-81.22431945800781,-119.47743225097656,-178.95938110351562,5.633129119873047,7.030395581099459
ser,7f277baf-36a7-43b3-9e93-c6266f560282,-106.71875,-121.71253204345703,173.65625,5.504900932312012,7.059914860431283
ser,7f277baf-36a7-43b3-9e93-c6266f560282,-114.1258544921875,-151.00021362304688,173.27345275878906,6.1242804527282715,7.075280805916618
ser,7f277baf-36a7-43b3-9e93-c6266f560282,-104.13092041015625,-127.93506622314453,167.6478729248047,5.8365631103515625,6.81938070502888
ser,7f277baf-36a7-43b3-9e93-c6266f560282,-94.10658264160156,-138.53854370117188,174.36483764648438,5.71366024017334,6.62470199291197
ser,7f277baf-36a7-43b3-9e93-c6266f560282,-93.48690795898438,-128.96038818359375,172.62364196777344,6.062755584716797,6.614581637706728
ser,7f277baf-36a7-43b3-9e93-c6266f560282,-93.3346939086914,-135.60423278808594,-177.154052734375,5.569054126739502,6.335886740406556
ser,7f277baf-36a7-43b3-9e93-c6266f560282,-89.29576110839844,-124.49639129638672,-176.0010223388672,5.794203281402588,6.1372815279270725
ser,7f277baf-36a7-43b3-9e93-c6266f560282,-66.14202880859375,-94.89795684814453,-167.28207397460938,5.367383003234863,6.473183837911529
ser,7f277baf-36a7-43b3-9e93-c6266f560282,-75.6792984008789,-64.31063079833984,-171.68081665039062,4.777811527252197,5.994078820026569
ser,7f277baf-36a7-43b3-9e93-c6266f560282,-64.2476577758789,-74.64820098876953,-178.15826416015625,5.141312599182129,5.950613563036382
ser,7f277baf-36a7-43b3-9e93-c6266f560282,-96.58911895751953,-120.60272216796875,179.88095092773438,5.781167030334473,5.988276055777013
ser,7f277baf-36a7-43b3-9e93-c6266f560282,-79.256591796875,-141.65423583984375,168.9210662841797,5.707134246826172,6.323436133840684
ser,7f277baf-36a7-43b3-9e93-c6266f560282,-84.52560424804688,-168.65530395507812,170.54635620117188,5.769172668457031,6.199904592078123
ser,7f277baf-36a7-43b3-9e93-c6266f560282,-80.583984375,-161.0980224609375,-176.21847534179688,5.795476913452148,6.250513613211021
ser,7f277baf-36a7-43b3-9e93-c6266f560282,-113.51348114013672,167.6414794921875,-175.4357452392578,5.889216899871826,6.341797314569943
ser,7f277baf-36a7-43b3-9e93-c6266f560282,-88.55419158935547,169.09349060058594,-178.48973083496094,5.972874164581299,6.110094075022003
ser,7f277baf-36a7-43b3-9e93-c6266f560282,-79.50521087646484,-156.77597045898438,-173.9385223388672,5.991438388824463,6.068386139682813
ser,7f277baf-36a7-43b3-9e93-c6266f560282,-87.7014389038086,-147.7191925048828,-175.98045349121094,5.942949295043945,6.078645605052734
ser,7f277baf-36a7-43b3-9e93-c6266f560282,-93.12046813964844,-149.26759338378906,-176.29356384277344,5.804266452789307,6.172610753674348
ser,7f277baf-36a7-43b3-9e93-c6266f560282,-92.20008850097656,-117.48387908935547,-172.61582946777344,5.748523235321045,6.336062729958468
ser,7f277baf-36a7-43b3-9e93-c6266f560282,-80.39140319824219,-108.29487609863281,-173.50360107421875,5.504287242889404,6.45332944009368
ser,7f277baf-36a7-43b3-9e93-c6266f560282,-96.81133270263672,-97.7945785522461,-167.10629272460938,5.413595676422119,6.306263058541218
ser,7f277baf-36a7-43b3-9e93-c6266f560282,-93.79901123046875,-118.90306854248047,163.1609344482422,5.6391448974609375,6.0463864078471525
ser,7f277baf-36a7-43b3-9e93-c6266f560282,-96.40563201904297,-131.8309326171875,178.6221160888672,5.943853378295898,6.4337023928580805
ser,7f277baf-36a7-43b3-9e93-c6266f560282,-105.37052917480469,-162.61517333984375,-176.0653839111328,5.82283353805542,6.190406051672647
ser,7f277baf-36a7-43b3-9e93-c6266f560282,-91.76061248779297,-138.28628540039062,-175.50927734375,5.653635501861572,6.18891023987111
ser,7f277baf-36a7-43b3-9e93-c6266f560282,-100.79701232910156,-152.03411865234375,-171.71493530273438,5.90254545211792,5.895822140502536
ser,7f277baf-36a7-43b3-9e93-c6266f560282,-79.8272476196289,-115.08512878417969,-178.17503356933594,5.562063694000244,5.955926659096774
ser,7f277baf-36a7-43b3-9e93-c6266f560282,-72.57767486572266,-87.85208892822266,-172.0836181640625,5.143527030944824,5.917135972917573
ser,7f277baf-36a7-43b3-9e93-c6266f560282,-96.71920013427734,-84.9764175415039,-163.33604431152344,5.420753479003906,6.107517077750829
ser,7f277baf-36a7-43b3-9e93-c6266f560282,-84.51998138427734,-90.42848205566406,-172.98866271972656,5.199968338012695,6.089224928623526
ser,7f277baf-36a7-43b3-9e93-c6266f560282,-105.33912658691406,-93.1133804321289,-153.55845642089844,5.60908842086792,6.293834787522803
